Stop	StopName	Kommunenavn	Dat	Lon	Lat	PublicLineNo	Reisende
33072	Teie veidele	Færder	2023-11-03	10.415213	59.255624	02	23
32909	Tønsberg sykehus	Tønsberg	2023-11-13	10.417558	59.272913	01	23
30661	Grimestad	Færder	2023-11-21	10.406019	59.136246	02	23
33072	Teie veidele	Færder	2023-11-16	10.415213	59.255624	02	23
33072	Teie veidele	Færder	2023-11-16	10.415213	59.255624	113A	23
32169	Kjærnås	Færder	2023-11-15	10.406614	59.240184	02	23
31457	Heimdalkrysset	Tønsberg	2023-11-02	10.42432	59.273896	116B	23
34032	Bregneveien	Færder	2023-11-09	10.387557	59.235765	116A	23
32553	Stenmalen	Tønsberg	2023-11-30	10.411638	59.275457	113B	23
33739	Bergsåsen	Tønsberg	2023-11-29	10.249799	59.361685	121	23
32852	Olsrødkrysset	Tønsberg	2023-11-06	10.451598	59.274725	01	23
33758	Bjellandveien 26	Tønsberg	2023-11-02	10.358517	59.270174	130	23
33758	Bjellandveien 26	Tønsberg	2023-11-06	10.358517	59.270174	130	23
30593	Gressbanen	Tønsberg	2023-11-04	10.414224	59.282168	113B	23
32250	Movikåsen	Færder	2023-11-30	10.428598	59.170555	113B	23
33758	Bjellandveien 26	Tønsberg	2023-11-09	10.358517	59.270174	130	23
33104	Jacobshøgda	Tønsberg	2023-11-14	10.425075	59.304707	113B	23
30969	Ulvø	Færder	2023-11-14	10.447508	59.202233	113B	23
30611	Torød kirke	Færder	2023-11-09	10.443138	59.18144	113B	23
30923	Tønsberg rutebilstasjon 1	Tønsberg	2023-11-08	10.411606	59.26986	100	23
30722	Råel øvre	Tønsberg	2023-11-11	10.453967	59.266082	115	23
30620	Greveskogen	Tønsberg	2023-11-07	10.417246	59.286833	113	23
32909	Tønsberg sykehus	Tønsberg	2023-11-06	10.417558	59.272913	116A	23
32871	Husøyveien Strandveien	Tønsberg	2023-11-22	10.458618	59.239507	113A	23
33617	Fylkeshuset	Tønsberg	2023-11-16	10.415538	59.26624	113A	23
30923	Tønsberg rutebilstasjon 1	Tønsberg	2023-11-10	10.411606	59.26986	100	23
32121	Kjelle	Tønsberg	2023-11-09	10.403197	59.279953	130	23
33976	Borgheim	Færder	2023-11-11	10.407172	59.226693	02	23
31319	Haugsjordet	Færder	2023-11-01	10.398012	59.121793	02	23
32857	Husøystrand	Tønsberg	2023-11-30	10.453714	59.239202	113A	23
32121	Kjelle	Tønsberg	2023-11-16	10.403197	59.279953	130	23
31064	Sem	Tønsberg	2023-11-07	10.331456	59.283364	124	23
34032	Bregneveien	Færder	2023-11-13	10.387557	59.235765	116A	23
33263	Alveveien	Tønsberg	2023-11-04	10.420782	59.29522	113A	23
32400	Solvanglia	Tønsberg	2023-11-30	10.428628	59.281673	110	23
33263	Alveveien	Tønsberg	2023-11-17	10.420782	59.29522	113	23
31078	Sem kirke rundkjøring	Tønsberg	2023-11-07	10.389676	59.291729	117	23
33267	Alveveien	Tønsberg	2023-11-13	10.420827	59.294946	113B	23
31457	Heimdalkrysset	Tønsberg	2023-11-09	10.42432	59.273896	01	23
32009	Skjerve	Færder	2023-11-07	10.412342	59.20686	02	23
32871	Husøyveien Strandveien	Tønsberg	2023-11-13	10.458618	59.239507	113A	23
32553	Stenmalen	Tønsberg	2023-11-07	10.411638	59.275457	113B	23
33498	Banebakken	Tønsberg	2023-11-14	10.407787	59.259304	116A	23
33779	Elgestad	Færder	2023-11-04	10.408741	59.23264	02	23
31103	Vallø	Tønsberg	2023-11-11	10.493433	59.261224	115	23
33498	Banebakken	Tønsberg	2023-11-15	10.407787	59.259304	116A	23
31103	Vallø	Tønsberg	2023-11-09	10.493433	59.261224	115	23
31126	Sidsels vei	Tønsberg	2023-11-11	10.421637	59.300991	113B	23
30697	Grindløkka	Færder	2023-11-25	10.412311	59.24698	02	23
31246	Vearveien	Tønsberg	2023-11-04	10.361258	59.253228	130	23
34032	Bregneveien	Færder	2023-11-27	10.387557	59.235765	116A	23
33253	Kanalen	Tønsberg	2023-11-04	10.415605	59.259639	113A	23
32121	Kjelle	Tønsberg	2023-11-29	10.403197	59.279953	01	23
33287	Amundrødveien Fugleveien	Færder	2023-11-11	10.387725	59.242639	116A	23
30697	Grindløkka	Færder	2023-11-09	10.412311	59.24698	02	23
33325	Kilen	Tønsberg	2023-11-22	10.436403	59.273415	116A	23
31335	Skipperveien	Tønsberg	2023-11-24	10.496928	59.281102	116B	23
31461	Heimdalkrysset	Tønsberg	2023-11-08	10.425403	59.273682	116B	23
33325	Kilen	Tønsberg	2023-11-16	10.436403	59.273415	116B	23
33325	Kilen	Tønsberg	2023-11-04	10.436403	59.273415	115	23
33294	Amundrødveien Kjærnåsveien	Færder	2023-11-30	10.387801	59.240069	116A	23
31335	Skipperveien	Tønsberg	2023-11-21	10.496928	59.281102	116B	23
33635	Færder vgs.	Tønsberg	2023-11-01	10.410105	59.260414	116B	23
31457	Heimdalkrysset	Tønsberg	2023-11-14	10.42432	59.273896	01	23
30923	Tønsberg rutebilstasjon 1	Tønsberg	2023-11-13	10.411606	59.26986	100	23
32309	Klopp	Tønsberg	2023-11-27	10.475117	59.259469	115	23
108253	Olsrødkrysset	Tønsberg	2023-11-21	10.451753	59.274673	01	23
32910	Tønsberg sykehus	Tønsberg	2023-11-03	10.41674	59.272554	01	23
33203	Kaldnes	Tønsberg	2023-11-25	10.402872	59.263497	116A	23
31461	Heimdalkrysset	Tønsberg	2023-11-09	10.425403	59.273682	116B	23
32170	Kjærnås	Færder	2023-11-13	10.406853	59.240226	02	23
30432	Prestelia	Tønsberg	2023-11-21	10.432345	59.303712	113A	23
30432	Prestelia	Tønsberg	2023-11-23	10.432345	59.303712	113A	23
31461	Heimdalkrysset	Tønsberg	2023-11-10	10.425403	59.273682	116B	23
32169	Kjærnås	Færder	2023-11-29	10.406614	59.240184	02	23
32910	Tønsberg sykehus	Tønsberg	2023-11-24	10.41674	59.272554	115	23
34036	Breidablikk	Færder	2023-11-14	10.455676	59.218848	113B	23
30497	Ramdal nord	Færder	2023-11-15	10.392143	59.263272	116A	22
30499	Ramdal syd	Færder	2023-11-28	10.391044	59.260163	116A	22
108253	Olsrødkrysset	Tønsberg	2023-11-20	10.451753	59.274673	01	22
33064	Teie torv	Færder	2023-11-25	10.418393	59.251388	113A	22
32852	Olsrødkrysset	Tønsberg	2023-11-01	10.451598	59.274725	01	22
32009	Skjerve	Færder	2023-11-23	10.412342	59.20686	02	22
33121	Tenvik brygge	Færder	2023-11-24	10.365639	59.174627	02	22
30903	Gunnestad	Færder	2023-11-15	10.405421	59.221733	02	22
30923	Tønsberg rutebilstasjon 1	Tønsberg	2023-11-18	10.411606	59.26986	118	22
33678	Bergan	Færder	2023-11-02	10.438412	59.209867	113B	22
32802	Sundene	Færder	2023-11-11	10.392133	59.166302	02	22
32909	Tønsberg sykehus	Tønsberg	2023-11-21	10.417558	59.272913	116A	22
31103	Vallø	Tønsberg	2023-11-02	10.493433	59.261224	115	22
33121	Tenvik brygge	Færder	2023-11-23	10.365639	59.174627	02	22
33121	Tenvik brygge	Færder	2023-11-10	10.365639	59.174627	02	22
31553	Volden	Tønsberg	2023-11-15	10.494977	59.311417	01	22
33121	Tenvik brygge	Færder	2023-11-06	10.365639	59.174627	02	22
33678	Bergan	Færder	2023-11-13	10.438412	59.209867	113B	22
107545	Tønsberg rutebilstasjon 7	Tønsberg	2023-11-23	10.411962	59.269685	112	22
33294	Amundrødveien Kjærnåsveien	Færder	2023-11-14	10.387801	59.240069	116A	22
34036	Breidablikk	Færder	2023-11-13	10.455676	59.218848	113B	22
31553	Volden	Tønsberg	2023-11-20	10.494977	59.311417	01	22
32623	Kvistveien	Tønsberg	2023-11-09	10.46871	59.289466	01	22
32797	Humleveien	Tønsberg	2023-11-23	10.360966	59.272109	130	22
32387	Kolberg	Færder	2023-11-15	10.410962	59.244725	02	22
33072	Teie veidele	Færder	2023-11-09	10.415213	59.255624	02	22
34068	Brekke Åsgårdstrandveien	Tønsberg	2023-11-27	10.484964	59.295625	01	22
32802	Sundene	Færder	2023-11-13	10.392133	59.166302	02	22
32294	Snippen	Tønsberg	2023-11-15	10.457265	59.259423	115	22
33678	Bergan	Færder	2023-11-30	10.438412	59.209867	113B	22
32291	Snipetorp	Færder	2023-11-01	10.37483	59.196873	02	22
30627	Greveskogen	Tønsberg	2023-11-21	10.417805	59.287475	113B	22
32910	Tønsberg sykehus	Tønsberg	2023-11-22	10.41674	59.272554	01	22
33707	Gauterødveien	Tønsberg	2023-11-18	10.463466	59.280616	01	22
32291	Snipetorp	Færder	2023-11-02	10.37483	59.196873	02	22
33053	Teie hovedgård	Tønsberg	2023-11-07	10.413454	59.2606	116A	22
32121	Kjelle	Tønsberg	2023-11-21	10.403197	59.279953	130	22
33263	Alveveien	Tønsberg	2023-11-11	10.420782	59.29522	113B	22
32733	Nyrønninga	Tønsberg	2023-11-29	10.48794	59.288439	116A	22
33709	Gauterødveien	Tønsberg	2023-11-16	10.463745	59.280761	01	22
31461	Heimdalkrysset	Tønsberg	2023-11-11	10.425403	59.273682	01	22
33632	Færder vgs.	Tønsberg	2023-11-09	10.410654	59.260473	100	22
30432	Prestelia	Tønsberg	2023-11-30	10.432345	59.303712	113B	22
31857	Øhre øvre	Færder	2023-11-02	10.425628	59.238869	113B	22
32649	Nordre alle	Tønsberg	2023-11-11	10.418307	59.288738	113B	22
31461	Heimdalkrysset	Tønsberg	2023-11-25	10.425403	59.273682	01	22
33709	Gauterødveien	Tønsberg	2023-11-28	10.463745	59.280761	01	22
32910	Tønsberg sykehus	Tønsberg	2023-11-30	10.41674	59.272554	01	22
31722	Linnestad	Tønsberg	2023-11-23	10.310615	59.337535	120	22
30611	Torød kirke	Færder	2023-11-21	10.443138	59.18144	113B	22
32170	Kjærnås	Færder	2023-11-28	10.406853	59.240226	02	22
34079	Brendsrød	Tønsberg	2023-11-11	10.312469	59.267589	01	22
31319	Haugsjordet	Færder	2023-11-29	10.398012	59.121793	02	22
30661	Grimestad	Færder	2023-11-23	10.406019	59.136246	02	22
32553	Stenmalen	Tønsberg	2023-11-10	10.411638	59.275457	02	22
32069	Gullvingeveien	Tønsberg	2023-11-27	10.360869	59.266533	130	22
34118	Fjordgløtt	Færder	2023-11-15	10.386306	59.247991	116A	22
30997	Gårdbokrysset Bakeren	Tønsberg	2023-11-16	10.486167	59.279399	116A	22
32120	Kjelle	Tønsberg	2023-11-13	10.403776	59.279683	01	22
32871	Husøyveien Strandveien	Tønsberg	2023-11-14	10.458618	59.239507	113A	22
34118	Fjordgløtt	Færder	2023-11-24	10.386306	59.247991	116A	22
34118	Fjordgløtt	Færder	2023-11-29	10.386306	59.247991	116A	22
33739	Bergsåsen	Tønsberg	2023-11-01	10.249799	59.361685	121	22
33617	Fylkeshuset	Tønsberg	2023-11-30	10.415538	59.26624	113A	22
32291	Snipetorp	Færder	2023-11-15	10.37483	59.196873	02	22
31857	Øhre øvre	Færder	2023-11-17	10.425628	59.238869	113A	22
33103	Jacobshøgda	Tønsberg	2023-11-06	10.42524	59.304738	113A	22
33498	Banebakken	Tønsberg	2023-11-03	10.407787	59.259304	116A	22
30590	Ringshaug nordre	Tønsberg	2023-11-23	10.497705	59.284301	116B	22
33498	Banebakken	Tønsberg	2023-11-24	10.407787	59.259304	116B	22
32802	Sundene	Færder	2023-11-24	10.392133	59.166302	02	22
30434	Presterød	Tønsberg	2023-11-24	10.442666	59.273291	116B	22
33758	Bjellandveien 26	Tønsberg	2023-11-17	10.358517	59.270174	130	22
32498	Narverødveien 40	Tønsberg	2023-11-30	10.454678	59.262551	115	22
33142	Jareteigen skole	Tønsberg	2023-11-29	10.422968	59.331523	02	22
34036	Breidablikk	Færder	2023-11-23	10.455676	59.218848	113B	22
34032	Bregneveien	Færder	2023-11-30	10.387557	59.235765	116A	22
32623	Kvistveien	Tønsberg	2023-11-24	10.46871	59.289466	01	22
31913	Østersveien	Tønsberg	2023-11-29	10.480755	59.273807	116A	22
30923	Tønsberg rutebilstasjon 1	Tønsberg	2023-11-25	10.411606	59.26986	110	22
33770	Elgestad	Færder	2023-11-08	10.407591	59.231781	02	22
30460	Pytterønningen	Færder	2023-11-18	10.396199	59.120061	02	22
30593	Gressbanen	Tønsberg	2023-11-18	10.414224	59.282168	113A	22
33498	Banebakken	Tønsberg	2023-11-28	10.407787	59.259304	116A	22
32291	Snipetorp	Færder	2023-11-20	10.37483	59.196873	02	22
32309	Klopp	Tønsberg	2023-11-13	10.475117	59.259469	115	22
32294	Snippen	Tønsberg	2023-11-06	10.457265	59.259423	115	22
33072	Teie veidele	Færder	2023-11-01	10.415213	59.255624	113A	22
31407	Vetan	Færder	2023-11-11	10.430159	59.175187	113B	22
30481	Rakkevik	Tønsberg	2023-11-03	10.367256	59.25662	130	22
32733	Nyrønninga	Tønsberg	2023-11-18	10.48794	59.288439	116A	22
30437	Presterød	Tønsberg	2023-11-16	10.444861	59.272524	115	22
30481	Rakkevik	Tønsberg	2023-11-04	10.367256	59.25662	130	22
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-11-26	10.41208	59.269626	116B	22
31407	Vetan	Færder	2023-11-18	10.430159	59.175187	113B	22
32733	Nyrønninga	Tønsberg	2023-11-15	10.48794	59.288439	116A	22
33498	Banebakken	Tønsberg	2023-11-29	10.407787	59.259304	116A	22
31857	Øhre øvre	Færder	2023-11-08	10.425628	59.238869	113A	22
30969	Ulvø	Færder	2023-11-25	10.447508	59.202233	113B	22
33498	Banebakken	Tønsberg	2023-11-30	10.407787	59.259304	116B	22
31407	Vetan	Færder	2023-11-26	10.430159	59.175187	113B	22
32052	Masløveien	Færder	2023-11-25	10.44977	59.220496	113B	22
30443	Presterød skole	Tønsberg	2023-11-09	10.459304	59.273689	116B	22
31913	Østersveien	Tønsberg	2023-11-23	10.480755	59.273807	116B	22
31335	Skipperveien	Tønsberg	2023-11-01	10.496928	59.281102	116B	22
31461	Heimdalkrysset	Tønsberg	2023-11-02	10.425403	59.273682	116B	22
30593	Gressbanen	Tønsberg	2023-11-04	10.414224	59.282168	113A	22
32733	Nyrønninga	Tønsberg	2023-11-03	10.48794	59.288439	116A	22
34036	Breidablikk	Færder	2023-11-30	10.455676	59.218848	113B	22
33072	Teie veidele	Færder	2023-11-02	10.415213	59.255624	113A	22
32733	Nyrønninga	Tønsberg	2023-11-02	10.48794	59.288439	116A	22
31017	Sandøsund	Færder	2023-11-27	10.451027	59.081324	02	22
33150	Jarlsberg travbane	Tønsberg	2023-11-07	10.366829	59.28148	130	22
31109	Vallø kapell	Tønsberg	2023-11-16	10.48956	59.266491	115	22
33325	Kilen	Tønsberg	2023-11-30	10.436403	59.273415	116B	22
31461	Heimdalkrysset	Tønsberg	2023-11-15	10.425403	59.273682	116B	22
30443	Presterød skole	Tønsberg	2023-11-18	10.459304	59.273689	116B	22
32909	Tønsberg sykehus	Tønsberg	2023-11-24	10.417558	59.272913	116A	22
30927	Tønsberg stasjon	Tønsberg	2023-11-06	10.410007	59.27144	011	22
107542	Tønsberg rutebilstasjon 4	Tønsberg	2023-11-04	10.411784	59.269772	121	22
30592	Gressbanen	Tønsberg	2023-11-19	10.414739	59.28255	02	22
32553	Stenmalen	Tønsberg	2023-11-22	10.411638	59.275457	113A	22
31773	Hjemseng	Færder	2023-11-15	10.442387	59.221659	113B	22
31461	Heimdalkrysset	Tønsberg	2023-11-16	10.425403	59.273682	116B	22
33635	Færder vgs.	Tønsberg	2023-11-08	10.410105	59.260414	116A	22
30738	Rød	Tønsberg	2023-11-27	10.451466	59.269243	115	22
31103	Vallø	Tønsberg	2023-11-21	10.493433	59.261224	115	22
33150	Jarlsberg travbane	Tønsberg	2023-11-11	10.366829	59.28148	130	22
32309	Klopp	Tønsberg	2023-11-24	10.475117	59.259469	115	22
32169	Kjærnås	Færder	2023-11-20	10.406614	59.240184	02	22
30489	Rakkås	Tønsberg	2023-11-21	10.405423	59.319877	02	22
32553	Stenmalen	Tønsberg	2023-11-01	10.411638	59.275457	113A	22
33072	Teie veidele	Færder	2023-11-24	10.415213	59.255624	113A	22
31461	Heimdalkrysset	Tønsberg	2023-11-07	10.425403	59.273682	01	22
30738	Rød	Tønsberg	2023-11-09	10.451466	59.269243	115	22
33253	Kanalen	Tønsberg	2023-11-11	10.415605	59.259639	02	22
30588	Ringshaug	Tønsberg	2023-11-17	10.497231	59.279149	116B	22
32291	Snipetorp	Færder	2023-11-28	10.37483	59.196873	02	22
30694	Grindløkka	Færder	2023-11-07	10.412545	59.247579	02	22
33072	Teie veidele	Færder	2023-11-22	10.415213	59.255624	02	22
31335	Skipperveien	Tønsberg	2023-11-20	10.496928	59.281102	116B	22
33024	Oterbekk	Færder	2023-11-04	10.451769	59.196289	113B	22
30497	Ramdal nord	Færder	2023-11-01	10.392143	59.263272	116A	22
30501	Ramdal syd	Færder	2023-11-07	10.391663	59.260926	116A	22
31666	Hesby	Tønsberg	2023-11-28	10.316307	59.281247	124	22
30501	Ramdal syd	Færder	2023-11-13	10.391663	59.260926	116A	22
33328	Kilen	Tønsberg	2023-11-23	10.437495	59.27295	115	22
31457	Heimdalkrysset	Tønsberg	2023-11-15	10.42432	59.273896	01	22
32553	Stenmalen	Tønsberg	2023-11-02	10.411638	59.275457	113B	22
31123	Sevika	Færder	2023-11-09	10.391218	59.178838	02	22
107546	Tønsberg rutebilstasjon 8	Tønsberg	2023-11-17	10.412021	59.269656	117	22
32909	Tønsberg sykehus	Tønsberg	2023-11-14	10.417558	59.272913	01	22
31666	Hesby	Tønsberg	2023-11-10	10.316307	59.281247	124	22
30412	Tokenes	Færder	2023-11-09	10.383762	59.174144	02	21
32910	Tønsberg sykehus	Tønsberg	2023-11-08	10.41674	59.272554	01	21
33294	Amundrødveien Kjærnåsveien	Færder	2023-11-02	10.387801	59.240069	116A	21
33678	Bergan	Færder	2023-11-06	10.438412	59.209867	113B	21
32910	Tønsberg sykehus	Tønsberg	2023-11-10	10.41674	59.272554	01	21
30590	Ringshaug nordre	Tønsberg	2023-11-10	10.497705	59.284301	116B	21
30590	Ringshaug nordre	Tønsberg	2023-11-09	10.497705	59.284301	116B	21
32871	Husøyveien Strandveien	Tønsberg	2023-11-28	10.458618	59.239507	113A	21
31064	Sem	Tønsberg	2023-11-10	10.331456	59.283364	124	21
33678	Bergan	Færder	2023-11-11	10.438412	59.209867	113B	21
32387	Kolberg	Færder	2023-11-17	10.410962	59.244725	02	21
30432	Prestelia	Tønsberg	2023-11-06	10.432345	59.303712	113A	21
33678	Bergan	Færder	2023-11-22	10.438412	59.209867	113B	21
32170	Kjærnås	Færder	2023-11-20	10.406853	59.240226	02	21
32910	Tønsberg sykehus	Tønsberg	2023-11-21	10.41674	59.272554	01	21
33678	Bergan	Færder	2023-11-29	10.438412	59.209867	113B	21
31734	Granheimveien	Tønsberg	2023-11-08	10.466387	59.285247	01	21
33294	Amundrødveien Kjærnåsveien	Færder	2023-11-21	10.387801	59.240069	116A	21
33709	Gauterødveien	Tønsberg	2023-11-01	10.463745	59.280761	01	21
31461	Heimdalkrysset	Tønsberg	2023-11-10	10.425403	59.273682	116A	21
31212	Vear legesenter	Tønsberg	2023-11-14	10.362295	59.265555	130	21
31212	Vear legesenter	Tønsberg	2023-11-10	10.362295	59.265555	130	21
33709	Gauterødveien	Tønsberg	2023-11-23	10.463745	59.280761	01	21
32733	Nyrønninga	Tønsberg	2023-11-25	10.48794	59.288439	116A	21
32387	Kolberg	Færder	2023-11-11	10.410962	59.244725	02	21
32852	Olsrødkrysset	Tønsberg	2023-11-30	10.451598	59.274725	01	21
30434	Presterød	Tønsberg	2023-11-07	10.442666	59.273291	116A	21
31913	Østersveien	Tønsberg	2023-11-09	10.480755	59.273807	116A	21
32170	Kjærnås	Færder	2023-11-30	10.406853	59.240226	02	21
33735	Ekenesstokken	Færder	2023-11-17	10.435131	59.229101	113B	21
32387	Kolberg	Færder	2023-11-10	10.410962	59.244725	02	21
31238	Skallevold	Tønsberg	2023-11-06	10.500478	59.2932	116B	21
31238	Skallevold	Tønsberg	2023-11-07	10.500478	59.2932	116B	21
32802	Sundene	Færder	2023-11-21	10.392133	59.166302	02	21
31238	Skallevold	Tønsberg	2023-11-10	10.500478	59.2932	116B	21
32802	Sundene	Færder	2023-11-22	10.392133	59.166302	02	21
32120	Kjelle	Tønsberg	2023-11-22	10.403776	59.279683	130	21
30434	Presterød	Tønsberg	2023-11-21	10.442666	59.273291	116B	21
32498	Narverødveien 40	Tønsberg	2023-11-09	10.454678	59.262551	115	21
33632	Færder vgs.	Tønsberg	2023-11-24	10.410654	59.260473	100	21
31238	Skallevold	Tønsberg	2023-11-29	10.500478	59.2932	116B	21
30588	Ringshaug	Tønsberg	2023-11-29	10.497231	59.279149	116B	21
32623	Kvistveien	Tønsberg	2023-11-22	10.46871	59.289466	01	21
33642	Eiktoppen	Tønsberg	2023-11-11	10.418993	59.291934	113A	21
31050	Seljeveien	Tønsberg	2023-11-10	10.463711	59.273086	116B	21
32299	Munkerekka	Færder	2023-11-22	10.387627	59.250586	116A	21
33072	Teie veidele	Færder	2023-11-01	10.415213	59.255624	113B	21
32553	Stenmalen	Tønsberg	2023-11-09	10.411638	59.275457	113B	21
31407	Vetan	Færder	2023-11-23	10.430159	59.175187	113B	21
32909	Tønsberg sykehus	Tønsberg	2023-11-29	10.417558	59.272913	116A	21
33325	Kilen	Tønsberg	2023-11-24	10.436403	59.273415	116A	21
30741	Grusveien	Tønsberg	2023-11-08	10.497225	59.287693	116B	21
30443	Presterød skole	Tønsberg	2023-11-10	10.459304	59.273689	116B	21
32733	Nyrønninga	Tønsberg	2023-11-04	10.48794	59.288439	116A	21
33325	Kilen	Tønsberg	2023-11-30	10.436403	59.273415	01	21
33635	Færder vgs.	Tønsberg	2023-11-29	10.410105	59.260414	116B	21
30443	Presterød skole	Tønsberg	2023-11-16	10.459304	59.273689	116B	21
107546	Tønsberg rutebilstasjon 8	Tønsberg	2023-11-23	10.412021	59.269656	117	21
32797	Humleveien	Tønsberg	2023-11-13	10.360966	59.272109	130	21
30590	Ringshaug nordre	Tønsberg	2023-11-30	10.497705	59.284301	116B	21
30738	Rød	Tønsberg	2023-11-28	10.451466	59.269243	115	21
32909	Tønsberg sykehus	Tønsberg	2023-11-23	10.417558	59.272913	01	21
30738	Rød	Tønsberg	2023-11-24	10.451466	59.269243	115	21
31668	Lindhøy Ormeletveien	Færder	2023-11-22	10.402012	59.107756	02	21
30927	Tønsberg stasjon	Tønsberg	2023-11-09	10.410007	59.27144	011	21
32121	Kjelle	Tønsberg	2023-11-28	10.403197	59.279953	130	21
32871	Husøyveien Strandveien	Tønsberg	2023-11-03	10.458618	59.239507	113A	21
33024	Oterbekk	Færder	2023-11-02	10.451769	59.196289	113B	21
31668	Lindhøy Ormeletveien	Færder	2023-11-02	10.402012	59.107756	02	21
30738	Rød	Tønsberg	2023-11-02	10.451466	59.269243	115	21
33024	Oterbekk	Færder	2023-11-06	10.451769	59.196289	113B	21
31857	Øhre øvre	Færder	2023-11-10	10.425628	59.238869	113A	21
31913	Østersveien	Tønsberg	2023-11-10	10.480755	59.273807	116B	21
31050	Seljeveien	Tønsberg	2023-11-08	10.463711	59.273086	116B	21
30443	Presterød skole	Tønsberg	2023-11-28	10.459304	59.273689	116A	21
30588	Ringshaug	Tønsberg	2023-11-09	10.497231	59.279149	116B	21
30443	Presterød skole	Tønsberg	2023-11-29	10.459304	59.273689	116A	21
32387	Kolberg	Færder	2023-11-21	10.410962	59.244725	02	21
30499	Ramdal syd	Færder	2023-11-10	10.391044	59.260163	116A	21
33678	Bergan	Færder	2023-11-03	10.438412	59.209867	113B	21
31913	Østersveien	Tønsberg	2023-11-13	10.480755	59.273807	116B	21
33121	Tenvik brygge	Færder	2023-11-27	10.365639	59.174627	02	21
34067	Brekke Åsgårdstrandveien	Tønsberg	2023-11-07	10.48362	59.295436	01	21
30499	Ramdal syd	Færder	2023-11-21	10.391044	59.260163	116A	21
30499	Ramdal syd	Færder	2023-11-01	10.391044	59.260163	116A	21
32121	Kjelle	Tønsberg	2023-11-23	10.403197	59.279953	130	21
33072	Teie veidele	Færder	2023-11-20	10.415213	59.255624	02	21
34172	Buskveien	Tønsberg	2023-11-24	10.468116	59.272637	116A	21
30694	Grindløkka	Færder	2023-11-23	10.412545	59.247579	02	21
33072	Teie veidele	Færder	2023-11-23	10.415213	59.255624	113B	21
30489	Rakkås	Tønsberg	2023-11-29	10.405423	59.319877	02	21
31335	Skipperveien	Tønsberg	2023-11-22	10.496928	59.281102	116B	21
33616	Fylkeshuset	Tønsberg	2023-11-02	10.416911	59.265194	02	21
30489	Rakkås	Tønsberg	2023-11-25	10.405423	59.319877	02	21
31050	Seljeveien	Tønsberg	2023-11-01	10.463711	59.273086	116A	21
32710	Langerød Sem	Tønsberg	2023-11-03	10.321942	59.274602	01	21
33072	Teie veidele	Færder	2023-11-30	10.415213	59.255624	113B	21
33616	Fylkeshuset	Tønsberg	2023-11-30	10.416911	59.265194	02	21
32400	Solvanglia	Tønsberg	2023-11-25	10.428628	59.281673	110	21
30489	Rakkås	Tønsberg	2023-11-08	10.405423	59.319877	02	21
31913	Østersveien	Tønsberg	2023-11-20	10.480755	59.273807	116A	21
34067	Brekke Åsgårdstrandveien	Tønsberg	2023-11-24	10.48362	59.295436	01	21
31857	Øhre øvre	Færder	2023-11-30	10.425628	59.238869	113A	21
33267	Alveveien	Tønsberg	2023-11-14	10.420827	59.294946	113A	21
33360	Dreggveien	Færder	2023-11-28	10.447693	59.208785	113B	21
31913	Østersveien	Tønsberg	2023-11-22	10.480755	59.273807	116A	21
32250	Movikåsen	Færder	2023-11-17	10.428598	59.170555	113B	21
32852	Olsrødkrysset	Tønsberg	2023-11-07	10.451598	59.274725	01	21
32134	Midtløkken	Tønsberg	2023-11-07	10.412392	59.272055	113A	21
30593	Gressbanen	Tønsberg	2023-11-11	10.414224	59.282168	113B	21
30481	Rakkevik	Tønsberg	2023-11-25	10.367256	59.25662	130	21
31457	Heimdalkrysset	Tønsberg	2023-11-23	10.42432	59.273896	115	21
33072	Teie veidele	Færder	2023-11-10	10.415213	59.255624	113A	21
33064	Teie torv	Færder	2023-11-04	10.418393	59.251388	113A	21
32169	Kjærnås	Færder	2023-11-01	10.406614	59.240184	02	21
33150	Jarlsberg travbane	Tønsberg	2023-11-02	10.366829	59.28148	01	21
33498	Banebakken	Tønsberg	2023-11-24	10.407787	59.259304	116A	21
32291	Snipetorp	Færder	2023-11-16	10.37483	59.196873	02	21
33253	Kanalen	Tønsberg	2023-11-22	10.415605	59.259639	113A	21
32649	Nordre alle	Tønsberg	2023-11-04	10.418307	59.288738	113A	21
30969	Ulvø	Færder	2023-11-11	10.447508	59.202233	113B	21
34118	Fjordgløtt	Færder	2023-11-27	10.386306	59.247991	116A	21
32400	Solvanglia	Tønsberg	2023-11-24	10.428628	59.281673	110	21
31457	Heimdalkrysset	Tønsberg	2023-11-27	10.42432	59.273896	115	21
32121	Kjelle	Tønsberg	2023-11-03	10.403197	59.279953	01	21
31103	Vallø	Tønsberg	2023-11-16	10.493433	59.261224	115	21
32649	Nordre alle	Tønsberg	2023-11-13	10.418307	59.288738	113A	21
32522	Nedre Bogenvei	Tønsberg	2023-11-24	10.484545	59.264408	115	21
31319	Haugsjordet	Færder	2023-11-24	10.398012	59.121793	02	21
33616	Fylkeshuset	Tønsberg	2023-11-07	10.416911	59.265194	02	21
34118	Fjordgløtt	Færder	2023-11-01	10.386306	59.247991	116A	21
34079	Brendsrød	Tønsberg	2023-11-25	10.312469	59.267589	01	21
33617	Fylkeshuset	Tønsberg	2023-11-07	10.415538	59.26624	116B	21
31645	Herstad	Færder	2023-11-15	10.408041	59.236521	02	21
