Arealregnskap[Kommune],Arealregnskap[Arealformålsgruppe],Arealregnskap[Planreservekategori],Arealregnskap[Arealtype],[Dekar]
Larvik,07 Råstoffutvinning,Planlagt og i bruk,Samferdsel,456.27331543197664
Larvik,07 Råstoffutvinning,Planlagt og i bruk,Skog,32.87719445655642
Larvik,07 Råstoffutvinning,Planlagt og i bruk,Åpen fastmark,6.508982443069422
Larvik,08 Kombinerte formål,Antatt planreserve,Ferskvann,0.8893382075676262
Larvik,08 Kombinerte formål,Antatt planreserve,Fulldyrka jord,169.22667677787945
Larvik,08 Kombinerte formål,Antatt planreserve,Hav,38.60642669001426
Larvik,08 Kombinerte formål,Antatt planreserve,Innmarksbeite,2.2799303427828246
Larvik,08 Kombinerte formål,Antatt planreserve,Myr,17.343911973392537
Larvik,08 Kombinerte formål,Antatt planreserve,Samferdsel,0.022622322661073942
Larvik,08 Kombinerte formål,Antatt planreserve,Skog,1482.7802453376012
Larvik,08 Kombinerte formål,Antatt planreserve,Åpen fastmark,119.36608891238167
Larvik,08 Kombinerte formål,Planlagt og i bruk,Bebygd,843.2178403719166
Larvik,08 Kombinerte formål,Planlagt og i bruk,Ferskvann,12.1062673602015
Larvik,08 Kombinerte formål,Planlagt og i bruk,Fulldyrka jord,10.246021713680356
Larvik,08 Kombinerte formål,Planlagt og i bruk,Hav,1.1833737210168236
Larvik,08 Kombinerte formål,Planlagt og i bruk,Innmarksbeite,0.46299467997852223
Larvik,08 Kombinerte formål,Planlagt og i bruk,Samferdsel,216.10108851258892
Larvik,08 Kombinerte formål,Planlagt og i bruk,Skog,263.08336673063394
Larvik,08 Kombinerte formål,Planlagt og i bruk,Åpen fastmark,62.06863098384888
Larvik,09 Idrettsanlegg,Antatt planreserve,Ferskvann,0.2281633401623888
Larvik,09 Idrettsanlegg,Antatt planreserve,Fulldyrka jord,104.32512569622017
Larvik,09 Idrettsanlegg,Antatt planreserve,Hav,1.019977666753317
Larvik,09 Idrettsanlegg,Antatt planreserve,Myr,0.544284743085317
Larvik,09 Idrettsanlegg,Antatt planreserve,Skog,835.9590169453566
Larvik,09 Idrettsanlegg,Antatt planreserve,Åpen fastmark,89.49313020439472
Larvik,09 Idrettsanlegg,Planlagt og i bruk,Bebygd,388.48266562040124
Larvik,09 Idrettsanlegg,Planlagt og i bruk,Ferskvann,15.670169755169988
Larvik,09 Idrettsanlegg,Planlagt og i bruk,Fulldyrka jord,18.131683984004876
Larvik,09 Idrettsanlegg,Planlagt og i bruk,Hav,0.09033151941661624
Larvik,09 Idrettsanlegg,Planlagt og i bruk,Samferdsel,76.87892544098463
Larvik,09 Idrettsanlegg,Planlagt og i bruk,Skog,120.13489867536192
Larvik,09 Idrettsanlegg,Planlagt og i bruk,Åpen fastmark,843.9448346783089
Larvik,10 Andre formål,Planlagt og i bruk,Bebygd,650.805575228784
Larvik,10 Andre formål,Planlagt og i bruk,Ferskvann,11.182205253889
Larvik,10 Andre formål,Planlagt og i bruk,Fulldyrka jord,29.66606733842292
Larvik,10 Andre formål,Planlagt og i bruk,Hav,0.8960821790980282
Larvik,10 Andre formål,Planlagt og i bruk,Innmarksbeite,5.9245780563868635
Larvik,10 Andre formål,Planlagt og i bruk,Overflatedyrka jord,0.008093804505572294
Larvik,10 Andre formål,Planlagt og i bruk,Samferdsel,66.23793871321264
Larvik,10 Andre formål,Planlagt og i bruk,Skog,185.27245502839872
Larvik,10 Andre formål,Planlagt og i bruk,Åpen fastmark,65.66189246955797
Larvik,11 Samferdselsanlegg,Antatt planreserve,Bebygd,0.21131814773862995
Larvik,11 Samferdselsanlegg,Antatt planreserve,Ferskvann,0.2502683095697644
Larvik,11 Samferdselsanlegg,Antatt planreserve,Fulldyrka jord,85.00625213852634
Larvik,11 Samferdselsanlegg,Antatt planreserve,Hav,5.794456972707339
Larvik,11 Samferdselsanlegg,Antatt planreserve,Innmarksbeite,7.081505098613561
Larvik,11 Samferdselsanlegg,Antatt planreserve,Myr,2.3453521250196205
Larvik,11 Samferdselsanlegg,Antatt planreserve,Skog,431.40109620467365
Larvik,11 Samferdselsanlegg,Antatt planreserve,Åpen fastmark,145.1082072356196
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Bebygd,1022.0886424549625
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Ferskvann,7.323304631898978
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Fulldyrka jord,270.9877988551523
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Hav,1.6364971811796207
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Innmarksbeite,12.282719584914927
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Myr,11.178677972109691
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Overflatedyrka jord,1.2690518954145884
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Samferdsel,7367.887262136586
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Skog,1048.9255671422293
Larvik,11 Samferdselsanlegg,Planlagt og i bruk,Åpen fastmark,1065.4331736770419
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Bebygd,2078.8186527262055
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Ferskvann,140.21669819768059
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Fulldyrka jord,1013.4130611617385
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Hav,176.20541003010013
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Innmarksbeite,161.20631566553072
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Myr,446.478053477201
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Overflatedyrka jord,64.40611909580909
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Samferdsel,477.2796929862805
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Skog,26168.0407026953
Larvik,12 Blå/grønnstruktur,Planlagt og i bruk,Åpen fastmark,6609.128054023135
Larvik,13 Forsvaret,Planlagt og i bruk,Bebygd,0.3458288320304467
Larvik,14 LNFR,Planlagt og i bruk,Bebygd,10954.28779777648
Larvik,14 LNFR,Planlagt og i bruk,Ferskvann,73.87485179001094
Larvik,14 LNFR,Planlagt og i bruk,Fulldyrka jord,96059.54234856275
Larvik,14 LNFR,Planlagt og i bruk,Hav,9.14269313387323
Larvik,14 LNFR,Planlagt og i bruk,Innmarksbeite,2846.628345256314
Larvik,14 LNFR,Planlagt og i bruk,Myr,10159.964331668647
Larvik,14 LNFR,Planlagt og i bruk,Overflatedyrka jord,198.96158073334018
Larvik,14 LNFR,Planlagt og i bruk,Samferdsel,7276.130231222085
Larvik,14 LNFR,Planlagt og i bruk,Skog,538775.4852028653
Larvik,14 LNFR,Planlagt og i bruk,Åpen fastmark,10355.761462139022
Larvik,15 LNFR spredt,Planlagt og i bruk,Bebygd,7.965939799432131
Larvik,15 LNFR spredt,Planlagt og i bruk,Fulldyrka jord,0.5492770341486704
Larvik,15 LNFR spredt,Planlagt og i bruk,Samferdsel,0.5335644273569244
Larvik,15 LNFR spredt,Planlagt og i bruk,Skog,3.0941122034700386
Larvik,15 LNFR spredt,Planlagt og i bruk,Åpen fastmark,0.6018663882712735
Larvik,16 Havner og småbåthavner,Planlagt og i bruk,Bebygd,208.4376587532125
Larvik,16 Havner og småbåthavner,Planlagt og i bruk,Ferskvann,13.12848880672906
Larvik,16 Havner og småbåthavner,Planlagt og i bruk,Hav,554.695345000484
Larvik,16 Havner og småbåthavner,Planlagt og i bruk,Myr,1.4966908159832786
Larvik,16 Havner og småbåthavner,Planlagt og i bruk,Samferdsel,126.38619507453951
Larvik,16 Havner og småbåthavner,Planlagt og i bruk,Skog,26.76006793887488
Larvik,16 Havner og småbåthavner,Planlagt og i bruk,Åpen fastmark,45.973713932060704
Larvik,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Bebygd,16.15934195990352
Larvik,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Ferskvann,43312.70272126564
Larvik,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Fulldyrka jord,0.16842846062224298
Larvik,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Hav,244357.095875635
Larvik,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Innmarksbeite,0.1425087640024734
Larvik,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Myr,8.307480293263222
Larvik,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Samferdsel,8.283077807229436
Larvik,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Skog,87.35827048275922
Larvik,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Åpen fastmark,53.80292290390706
Larvik,18 Akvakultur,Planlagt og i bruk,Hav,107.10489393096711
Larvik,19 Udefinert,Planlagt og i bruk,Bebygd,87.03651575787534
Larvik,19 Udefinert,Planlagt og i bruk,Ferskvann,10.256820475901534
Larvik,19 Udefinert,Planlagt og i bruk,Fulldyrka jord,42.66911362661826
Larvik,19 Udefinert,Planlagt og i bruk,Hav,1.5388676935100556
Larvik,19 Udefinert,Planlagt og i bruk,Innmarksbeite,22.622808533967532
Larvik,19 Udefinert,Planlagt og i bruk,Myr,16.81668170639879
Larvik,19 Udefinert,Planlagt og i bruk,Samferdsel,9.165823816185664
Larvik,19 Udefinert,Planlagt og i bruk,Skog,234.16215019933432
Larvik,19 Udefinert,Planlagt og i bruk,Åpen fastmark,54.114375018705765
Sandefjord,01 Bolig eller sentrumsformål,Antatt planreserve,Bebygd,97.68920968470717
Sandefjord,01 Bolig eller sentrumsformål,Antatt planreserve,Ferskvann,0.7309315195323371
Sandefjord,01 Bolig eller sentrumsformål,Antatt planreserve,Fulldyrka jord,240.77472016612398
Sandefjord,01 Bolig eller sentrumsformål,Antatt planreserve,Hav,0.2895488258437082
Sandefjord,01 Bolig eller sentrumsformål,Antatt planreserve,Innmarksbeite,1.5979443813402783
Sandefjord,01 Bolig eller sentrumsformål,Antatt planreserve,Overflatedyrka jord,3.525612283920284
Sandefjord,01 Bolig eller sentrumsformål,Antatt planreserve,Samferdsel,0.056751575725302136
Sandefjord,01 Bolig eller sentrumsformål,Antatt planreserve,Skog,1602.071438024979
Sandefjord,01 Bolig eller sentrumsformål,Antatt planreserve,Åpen fastmark,205.75384051399894
Sandefjord,01 Bolig eller sentrumsformål,Planlagt og i bruk,Bebygd,14229.640942508977
Sandefjord,01 Bolig eller sentrumsformål,Planlagt og i bruk,Ferskvann,4.019535534891287
Sandefjord,01 Bolig eller sentrumsformål,Planlagt og i bruk,Fulldyrka jord,116.36726660254047
Sandefjord,01 Bolig eller sentrumsformål,Planlagt og i bruk,Hav,2.647884746069899
Sandefjord,01 Bolig eller sentrumsformål,Planlagt og i bruk,Innmarksbeite,2.4777545390586617
Sandefjord,01 Bolig eller sentrumsformål,Planlagt og i bruk,Overflatedyrka jord,0.0712375160715868
Sandefjord,01 Bolig eller sentrumsformål,Planlagt og i bruk,Samferdsel,1788.077244842822
Sandefjord,01 Bolig eller sentrumsformål,Planlagt og i bruk,Skog,990.4626812661813
Sandefjord,01 Bolig eller sentrumsformål,Planlagt og i bruk,Åpen fastmark,163.5272968055346
Sandefjord,02 Fritidsbebyggelse,Antatt planreserve,Bebygd,0.04427744639210795
Sandefjord,02 Fritidsbebyggelse,Antatt planreserve,Fulldyrka jord,2.4264633654742433
Sandefjord,02 Fritidsbebyggelse,Antatt planreserve,Hav,0.07821842546832461
Sandefjord,02 Fritidsbebyggelse,Antatt planreserve,Innmarksbeite,0.3731078975261766
Sandefjord,02 Fritidsbebyggelse,Antatt planreserve,Myr,0.007331764958100916
Sandefjord,02 Fritidsbebyggelse,Antatt planreserve,Samferdsel,0.1318569138310172
Sandefjord,02 Fritidsbebyggelse,Antatt planreserve,Skog,402.75605856027033
Sandefjord,02 Fritidsbebyggelse,Antatt planreserve,Åpen fastmark,10.331907725045532
Sandefjord,02 Fritidsbebyggelse,Planlagt og i bruk,Bebygd,1395.844570728362
Sandefjord,02 Fritidsbebyggelse,Planlagt og i bruk,Ferskvann,0.33425546656386634
Sandefjord,02 Fritidsbebyggelse,Planlagt og i bruk,Fulldyrka jord,5.7638378140810484
Sandefjord,02 Fritidsbebyggelse,Planlagt og i bruk,Hav,0.054082202977593426
Sandefjord,02 Fritidsbebyggelse,Planlagt og i bruk,Innmarksbeite,0.15249161836023142
Sandefjord,02 Fritidsbebyggelse,Planlagt og i bruk,Myr,0.0436604060108242
Sandefjord,02 Fritidsbebyggelse,Planlagt og i bruk,Samferdsel,141.78237613029094
Sandefjord,02 Fritidsbebyggelse,Planlagt og i bruk,Skog,489.85702794145624
Sandefjord,02 Fritidsbebyggelse,Planlagt og i bruk,Åpen fastmark,49.71334336517378
Sandefjord,03 Tjenesteyting,Antatt planreserve,Ferskvann,0.4733606464271714
Sandefjord,03 Tjenesteyting,Antatt planreserve,Fulldyrka jord,65.76089501402078
Sandefjord,03 Tjenesteyting,Antatt planreserve,Innmarksbeite,0.5663654738804622
Sandefjord,03 Tjenesteyting,Antatt planreserve,Skog,414.9103703972028
Sandefjord,03 Tjenesteyting,Antatt planreserve,Åpen fastmark,42.92149285308281
Sandefjord,03 Tjenesteyting,Planlagt og i bruk,Bebygd,992.0956820067197
Sandefjord,03 Tjenesteyting,Planlagt og i bruk,Ferskvann,1.7389744575917057
Sandefjord,03 Tjenesteyting,Planlagt og i bruk,Fulldyrka jord,19.716492589207988
Sandefjord,03 Tjenesteyting,Planlagt og i bruk,Hav,0.013784008486951034
Sandefjord,03 Tjenesteyting,Planlagt og i bruk,Innmarksbeite,0.06339607567083808
Sandefjord,03 Tjenesteyting,Planlagt og i bruk,Samferdsel,111.73576083163316
Sandefjord,03 Tjenesteyting,Planlagt og i bruk,Skog,79.63061602321416
Sandefjord,03 Tjenesteyting,Planlagt og i bruk,Åpen fastmark,53.63272757242516
Sandefjord,04 Handel,Antatt planreserve,Skog,40.83517398893185
Sandefjord,04 Handel,Antatt planreserve,Åpen fastmark,0.0087440369523388
Sandefjord,04 Handel,Planlagt og i bruk,Bebygd,106.47477637324502
Sandefjord,04 Handel,Planlagt og i bruk,Fulldyrka jord,0.03328389365754415
Sandefjord,04 Handel,Planlagt og i bruk,Hav,0.04775843205608577
Sandefjord,04 Handel,Planlagt og i bruk,Samferdsel,7.055794716951405
Sandefjord,04 Handel,Planlagt og i bruk,Skog,3.749350585309806
Sandefjord,04 Handel,Planlagt og i bruk,Åpen fastmark,0.7422687149280278
Sandefjord,05 Turistformål,Planlagt og i bruk,Bebygd,13.553766571564779
Sandefjord,05 Turistformål,Planlagt og i bruk,Fulldyrka jord,0.015978323568561492
Sandefjord,05 Turistformål,Planlagt og i bruk,Samferdsel,2.132984636320097
Sandefjord,05 Turistformål,Planlagt og i bruk,Skog,1.3573716383251186
Sandefjord,05 Turistformål,Planlagt og i bruk,Åpen fastmark,6.562551539461452
Sandefjord,06 Næringsvirksomhet,Antatt planreserve,Bebygd,30.38312436062316
Sandefjord,06 Næringsvirksomhet,Antatt planreserve,Ferskvann,0.7347421633595028
Sandefjord,06 Næringsvirksomhet,Antatt planreserve,Fulldyrka jord,28.83652967876263
Sandefjord,06 Næringsvirksomhet,Antatt planreserve,Hav,20.111454005739123
Sandefjord,06 Næringsvirksomhet,Antatt planreserve,Myr,7.842853161841507
Sandefjord,06 Næringsvirksomhet,Antatt planreserve,Skog,398.968455919635
Sandefjord,06 Næringsvirksomhet,Antatt planreserve,Åpen fastmark,288.2081684806426
Sandefjord,06 Næringsvirksomhet,Planlagt og i bruk,Bebygd,2197.166549737856
Sandefjord,06 Næringsvirksomhet,Planlagt og i bruk,Ferskvann,14.36106107411196
Sandefjord,06 Næringsvirksomhet,Planlagt og i bruk,Fulldyrka jord,7.675525303208181
Sandefjord,06 Næringsvirksomhet,Planlagt og i bruk,Hav,4.942765596124593
Sandefjord,06 Næringsvirksomhet,Planlagt og i bruk,Samferdsel,287.77620360418837
Sandefjord,06 Næringsvirksomhet,Planlagt og i bruk,Skog,60.660303308310134
Sandefjord,06 Næringsvirksomhet,Planlagt og i bruk,Åpen fastmark,23.946287101922994
Sandefjord,07 Råstoffutvinning,Antatt planreserve,Myr,9.395063266336484
Sandefjord,07 Råstoffutvinning,Antatt planreserve,Skog,447.0642350123258
Sandefjord,07 Råstoffutvinning,Antatt planreserve,Åpen fastmark,36.68296672627333
Sandefjord,07 Råstoffutvinning,Planlagt og i bruk,Bebygd,187.35103448346445
Sandefjord,07 Råstoffutvinning,Planlagt og i bruk,Samferdsel,2.9363757872324805
Sandefjord,07 Råstoffutvinning,Planlagt og i bruk,Skog,1.2884504686125213
Sandefjord,07 Råstoffutvinning,Planlagt og i bruk,Åpen fastmark,0.48527738467216874
Sandefjord,08 Kombinerte formål,Antatt planreserve,Ferskvann,1.0145202943921021
Sandefjord,08 Kombinerte formål,Antatt planreserve,Fulldyrka jord,161.19574285825647
Sandefjord,08 Kombinerte formål,Antatt planreserve,Hav,1.9987944600032526
Sandefjord,08 Kombinerte formål,Antatt planreserve,Innmarksbeite,2.1030757488970466
Sandefjord,08 Kombinerte formål,Antatt planreserve,Skog,1289.778096299877
Sandefjord,08 Kombinerte formål,Antatt planreserve,Åpen fastmark,108.27507572567401
Sandefjord,08 Kombinerte formål,Planlagt og i bruk,Bebygd,1725.346432329037
Sandefjord,08 Kombinerte formål,Planlagt og i bruk,Ferskvann,0.30931427213393103
Sandefjord,08 Kombinerte formål,Planlagt og i bruk,Fulldyrka jord,28.81337590812159
Sandefjord,08 Kombinerte formål,Planlagt og i bruk,Hav,0.9659321708482566
Sandefjord,08 Kombinerte formål,Planlagt og i bruk,Innmarksbeite,0.14744605075504036
Sandefjord,08 Kombinerte formål,Planlagt og i bruk,Myr,1.032259360303438
Sandefjord,08 Kombinerte formål,Planlagt og i bruk,Samferdsel,586.6624394761405
Sandefjord,08 Kombinerte formål,Planlagt og i bruk,Skog,83.95265470025842
Sandefjord,08 Kombinerte formål,Planlagt og i bruk,Åpen fastmark,28.99637454368968
Sandefjord,09 Idrettsanlegg,Antatt planreserve,Ferskvann,2.394926525580239
Sandefjord,09 Idrettsanlegg,Antatt planreserve,Fulldyrka jord,128.1177643335024
Sandefjord,09 Idrettsanlegg,Antatt planreserve,Hav,0.6131357889118643
Sandefjord,09 Idrettsanlegg,Antatt planreserve,Myr,49.50538104175515
Sandefjord,09 Idrettsanlegg,Antatt planreserve,Skog,407.582879419288
Sandefjord,09 Idrettsanlegg,Antatt planreserve,Åpen fastmark,132.1441729868782
Sandefjord,09 Idrettsanlegg,Planlagt og i bruk,Bebygd,320.6745670256823
Sandefjord,09 Idrettsanlegg,Planlagt og i bruk,Ferskvann,22.926922861992264
Sandefjord,09 Idrettsanlegg,Planlagt og i bruk,Fulldyrka jord,5.57710637175188
Sandefjord,09 Idrettsanlegg,Planlagt og i bruk,Hav,0.041750866210048726
Sandefjord,09 Idrettsanlegg,Planlagt og i bruk,Innmarksbeite,0.7319668829608806
Sandefjord,09 Idrettsanlegg,Planlagt og i bruk,Myr,9.682920441336705
Sandefjord,09 Idrettsanlegg,Planlagt og i bruk,Samferdsel,79.0292968974513
Sandefjord,09 Idrettsanlegg,Planlagt og i bruk,Skog,196.3054230424744
Sandefjord,09 Idrettsanlegg,Planlagt og i bruk,Åpen fastmark,1103.1920566100255
Sandefjord,10 Andre formål,Planlagt og i bruk,Bebygd,431.18787476563557
Sandefjord,10 Andre formål,Planlagt og i bruk,Ferskvann,9.477574688695652
Sandefjord,10 Andre formål,Planlagt og i bruk,Fulldyrka jord,68.77901686850556
Sandefjord,10 Andre formål,Planlagt og i bruk,Hav,3.008292319279753
Sandefjord,10 Andre formål,Planlagt og i bruk,Innmarksbeite,2.2478075430227893
Sandefjord,10 Andre formål,Planlagt og i bruk,Samferdsel,24.895036319431107
Sandefjord,10 Andre formål,Planlagt og i bruk,Skog,211.45677681581574
Sandefjord,10 Andre formål,Planlagt og i bruk,Åpen fastmark,138.29282516166367
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Bebygd,3.25392191589565
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Ferskvann,0.015094671206954808
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Fulldyrka jord,49.1046457205294
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Hav,2.3266241541270816
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Innmarksbeite,0.4738904783599337
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Myr,0.10820231516695174
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Overflatedyrka jord,0.4214878818549005
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Samferdsel,2.692356770146862
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Skog,138.2679337157743
Sandefjord,11 Samferdselsanlegg,Antatt planreserve,Åpen fastmark,97.72089555912964
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Bebygd,793.1242618530389
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Ferskvann,3.7721518116985053
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Fulldyrka jord,592.3563235121343
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Hav,4.7948034090406395
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Innmarksbeite,0.590062389685754
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Myr,1.665754644513754
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Overflatedyrka jord,2.0909207368827816
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Samferdsel,5415.226468282674
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Skog,416.38838166228544
Sandefjord,11 Samferdselsanlegg,Planlagt og i bruk,Åpen fastmark,640.1211386546945
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Bebygd,1012.3146517185262
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Ferskvann,52.99652541961241
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Fulldyrka jord,303.9041185367423
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Hav,17.37519156795631
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Innmarksbeite,139.09727833954625
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Myr,124.3112915836589
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Overflatedyrka jord,24.640795495140246
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Samferdsel,219.99224857526193
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Skog,4649.72812532292
Sandefjord,12 Blå/grønnstruktur,Planlagt og i bruk,Åpen fastmark,894.2237050638677
Sandefjord,14 LNFR,Planlagt og i bruk,Bebygd,9658.723655854104
Sandefjord,14 LNFR,Planlagt og i bruk,Ferskvann,21.613168755455376
Sandefjord,14 LNFR,Planlagt og i bruk,Fulldyrka jord,97836.58403626176
Sandefjord,14 LNFR,Planlagt og i bruk,Hav,1.7809056792968632
Sandefjord,14 LNFR,Planlagt og i bruk,Innmarksbeite,2504.325509516533
Sandefjord,14 LNFR,Planlagt og i bruk,Myr,3578.128787469723
Sandefjord,14 LNFR,Planlagt og i bruk,Overflatedyrka jord,675.2770407843827
Sandefjord,14 LNFR,Planlagt og i bruk,Samferdsel,6323.04311522837
Sandefjord,14 LNFR,Planlagt og i bruk,Skog,234564.7866667629
Sandefjord,14 LNFR,Planlagt og i bruk,Åpen fastmark,6726.081104000592
Sandefjord,15 LNFR spredt,Planlagt og i bruk,Bebygd,2.762142312973381
Sandefjord,15 LNFR spredt,Planlagt og i bruk,Fulldyrka jord,0.6336935948257263
Sandefjord,15 LNFR spredt,Planlagt og i bruk,Samferdsel,0.451033352479212
Sandefjord,15 LNFR spredt,Planlagt og i bruk,Skog,2.776643548932481
Sandefjord,15 LNFR spredt,Planlagt og i bruk,Åpen fastmark,1.1748330401629508
Sandefjord,16 Havner og småbåthavner,Planlagt og i bruk,Bebygd,13.854372151323778
Sandefjord,16 Havner og småbåthavner,Planlagt og i bruk,Hav,564.3317731980717
Sandefjord,16 Havner og småbåthavner,Planlagt og i bruk,Samferdsel,24.723492676006835
Sandefjord,16 Havner og småbåthavner,Planlagt og i bruk,Skog,1.3619849493182417
Sandefjord,16 Havner og småbåthavner,Planlagt og i bruk,Åpen fastmark,1.482994678015622
Sandefjord,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Bebygd,0.47761504303487096
Sandefjord,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Ferskvann,8531.234888109502
Sandefjord,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Fulldyrka jord,0.03877456379142553
Sandefjord,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Hav,96629.9761562887
Sandefjord,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Innmarksbeite,0.015373097929511814
Sandefjord,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Samferdsel,0.7715214968044328
Sandefjord,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Skog,2.5216530662931964
Sandefjord,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Åpen fastmark,2.2416122500504994
Sandefjord,18 Akvakultur,Planlagt og i bruk,Ferskvann,0.22628276861162755
Sandefjord,18 Akvakultur,Planlagt og i bruk,Fulldyrka jord,1.29996660528
Sandefjord,18 Akvakultur,Planlagt og i bruk,Skog,0.6012923647771553
Sandefjord,19 Udefinert,Planlagt og i bruk,Bebygd,172.91650179388498
Sandefjord,19 Udefinert,Planlagt og i bruk,Ferskvann,0.06917535061551297
Sandefjord,19 Udefinert,Planlagt og i bruk,Fulldyrka jord,27.00073968874757
Sandefjord,19 Udefinert,Planlagt og i bruk,Hav,17.973748356371583
Sandefjord,19 Udefinert,Planlagt og i bruk,Overflatedyrka jord,1.2709278565396702
Sandefjord,19 Udefinert,Planlagt og i bruk,Samferdsel,12.694608462771448
Sandefjord,19 Udefinert,Planlagt og i bruk,Skog,130.99894865857485
Sandefjord,19 Udefinert,Planlagt og i bruk,Åpen fastmark,27.662909910488217
Tønsberg,01 Bolig eller sentrumsformål,Antatt planreserve,Bebygd,3.384659475137842
Tønsberg,01 Bolig eller sentrumsformål,Antatt planreserve,Ferskvann,0.3573291300129779
Tønsberg,01 Bolig eller sentrumsformål,Antatt planreserve,Fulldyrka jord,134.82558694412694
Tønsberg,01 Bolig eller sentrumsformål,Antatt planreserve,Hav,0.012959495930870153
Tønsberg,01 Bolig eller sentrumsformål,Antatt planreserve,Innmarksbeite,4.175368568939383
Tønsberg,01 Bolig eller sentrumsformål,Antatt planreserve,Myr,30.948554694680098
Tønsberg,01 Bolig eller sentrumsformål,Antatt planreserve,Overflatedyrka jord,0.10408935735051612
Tønsberg,01 Bolig eller sentrumsformål,Antatt planreserve,Skog,1290.319619360909
Tønsberg,01 Bolig eller sentrumsformål,Antatt planreserve,Åpen fastmark,61.38901954965093
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Bebygd,11720.953111330926
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Ferskvann,1.6092974231677402
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Fulldyrka jord,21.519425806160562
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Hav,0.5063135481244583
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Innmarksbeite,1.3963189363882333
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Myr,3.0001193382787905
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Overflatedyrka jord,1.5053230737911905
