År;Region;Alder;Utflytting;Innflytting;Nettoflytting
2019;3803 Tønsberg;29 år;83;94;11
2019;3803 Tønsberg;30 år;79;83;4
2019;3803 Tønsberg;31 år;68;56;-12
2019;3803 Tønsberg;32 år;55;77;22
2019;3803 Tønsberg;33 år;65;85;20
2019;3803 Tønsberg;34 år;57;58;1
2019;3803 Tønsberg;35 år;35;62;27
2019;3803 Tønsberg;36 år;47;50;3
2019;3803 Tønsberg;37 år;33;54;21
2019;3803 Tønsberg;38 år;36;57;21
2019;3803 Tønsberg;39 år;27;38;11
2019;3803 Tønsberg;40 år;41;44;3
2019;3803 Tønsberg;41 år;25;41;16
2019;3803 Tønsberg;42 år;20;33;13
2019;3803 Tønsberg;43 år;27;26;-1
2019;3803 Tønsberg;44 år;19;24;5
2019;3803 Tønsberg;45 år;18;26;8
2019;3803 Tønsberg;46 år;19;25;6
2019;3803 Tønsberg;47 år;20;36;16
2019;3803 Tønsberg;48 år;23;29;6
2019;3803 Tønsberg;49 år;29;35;6
2019;3803 Tønsberg;50 år;28;26;-2
2019;3803 Tønsberg;51 år;20;31;11
2019;3803 Tønsberg;52 år;30;32;2
2019;3803 Tønsberg;53 år;25;32;7
2019;3803 Tønsberg;54 år;17;31;14
2019;3803 Tønsberg;55 år;16;36;20
2019;3803 Tønsberg;56 år;27;35;8
2019;3803 Tønsberg;57 år;16;30;14
2019;3803 Tønsberg;58 år;14;18;4
2019;3803 Tønsberg;59 år;15;30;15
2019;3803 Tønsberg;60 år;12;22;10
2019;3803 Tønsberg;61 år;18;24;6
2019;3803 Tønsberg;62 år;17;15;-2
2019;3803 Tønsberg;63 år;12;16;4
2019;3803 Tønsberg;64 år;4;24;20
2019;3803 Tønsberg;65 år;11;16;5
2019;3803 Tønsberg;66 år;9;12;3
2019;3803 Tønsberg;67 år;16;23;7
2019;3803 Tønsberg;68 år;9;12;3
2019;3803 Tønsberg;69 år;10;16;6
2019;3803 Tønsberg;70 år;10;17;7
2019;3802 Holmestrand;0 år;6;8;2
2019;3802 Holmestrand;1 år;12;15;3
2019;3802 Holmestrand;2 år;14;14;0
2019;3802 Holmestrand;3 år;15;14;-1
2019;3802 Holmestrand;4 år;13;15;2
2019;3802 Holmestrand;5 år;13;12;-1
2019;3802 Holmestrand;6 år;3;13;10
2019;3802 Holmestrand;7 år;12;10;-2
2019;3802 Holmestrand;8 år;7;10;3
2019;3802 Holmestrand;9 år;6;10;4
2019;3802 Holmestrand;10 år;7;11;4
2019;3802 Holmestrand;11 år;5;9;4
2019;3802 Holmestrand;12 år;4;10;6
2019;3802 Holmestrand;13 år;4;11;7
2019;3802 Holmestrand;14 år;5;7;2
2019;3802 Holmestrand;15 år;8;7;-1
2019;3802 Holmestrand;16 år;8;8;0
2019;3802 Holmestrand;17 år;6;7;1
2019;3802 Holmestrand;18 år;14;13;-1
2019;3802 Holmestrand;19 år;28;19;-9
2019;3802 Holmestrand;20 år;44;25;-19
2019;3802 Holmestrand;21 år;37;36;-1
2019;3802 Holmestrand;22 år;45;38;-7
2019;3802 Holmestrand;23 år;30;35;5
2019;3802 Holmestrand;24 år;30;28;-2
2019;3802 Holmestrand;25 år;40;33;-7
2019;3802 Holmestrand;26 år;37;36;-1
2019;3802 Holmestrand;27 år;46;34;-12
2019;3802 Holmestrand;28 år;28;26;-2
2019;3802 Holmestrand;29 år;20;34;14
2019;3802 Holmestrand;30 år;20;35;15
2019;3802 Holmestrand;31 år;20;29;9
2019;3802 Holmestrand;32 år;19;23;4
2019;3802 Holmestrand;33 år;19;20;1
2019;3802 Holmestrand;34 år;14;22;8
2019;3802 Holmestrand;35 år;21;14;-7
2019;3802 Holmestrand;36 år;12;19;7
2019;3802 Holmestrand;37 år;16;16;0
2019;3802 Holmestrand;38 år;13;17;4
2019;3802 Holmestrand;39 år;16;19;3
2019;3802 Holmestrand;40 år;10;9;-1
2019;3802 Holmestrand;41 år;8;16;8
2019;3802 Holmestrand;42 år;9;16;7
2019;3802 Holmestrand;43 år;7;16;9
2019;3802 Holmestrand;44 år;16;13;-3
2019;3802 Holmestrand;45 år;12;12;0
2019;3802 Holmestrand;46 år;8;11;3
2019;3802 Holmestrand;47 år;13;8;-5
2019;3802 Holmestrand;48 år;10;9;-1
2019;3802 Holmestrand;49 år;9;13;4
2019;3802 Holmestrand;50 år;6;12;6
2019;3802 Holmestrand;51 år;14;9;-5
2019;3802 Holmestrand;52 år;11;9;-2
2019;3802 Holmestrand;53 år;11;12;1
2019;3802 Holmestrand;54 år;11;12;1
2019;3802 Holmestrand;55 år;8;12;4
2019;3802 Holmestrand;56 år;9;15;6
2019;3802 Holmestrand;57 år;6;11;5
2019;3802 Holmestrand;58 år;9;12;3
2019;3802 Holmestrand;59 år;4;9;5
2019;3802 Holmestrand;60 år;8;13;5
2019;3802 Holmestrand;61 år;4;10;6
2019;3802 Holmestrand;62 år;5;15;10
2019;3802 Holmestrand;63 år;11;11;0
2019;3802 Holmestrand;64 år;6;4;-2
2019;3802 Holmestrand;65 år;11;7;-4
2019;3802 Holmestrand;66 år;4;12;8
2019;3802 Holmestrand;67 år;5;10;5
2019;3802 Holmestrand;68 år;4;4;0
2019;3802 Holmestrand;69 år;3;7;4
2019;3802 Holmestrand;70 år;;6;6
2019;3801 Horten;0 år;7;13;6
2019;3801 Horten;1 år;9;18;9
2019;3801 Horten;2 år;15;11;-4
2019;3801 Horten;3 år;14;16;2
2019;3801 Horten;4 år;12;14;2
2019;3801 Horten;5 år;11;13;2
2019;3801 Horten;6 år;14;9;-5
2019;3801 Horten;7 år;6;9;3
2019;3801 Horten;8 år;11;10;-1
2019;3801 Horten;9 år;5;10;5
2019;3801 Horten;10 år;11;8;-3
2019;3801 Horten;11 år;6;6;0
2019;3801 Horten;12 år;6;9;3
2019;3801 Horten;13 år;11;7;-4
2019;3801 Horten;14 år;7;5;-2
2019;3801 Horten;15 år;5;7;2
2019;3801 Horten;16 år;6;11;5
2019;3801 Horten;17 år;13;12;-1
2019;3801 Horten;18 år;20;13;-7
2019;3801 Horten;19 år;33;32;-1
2019;3801 Horten;20 år;53;42;-11
2019;3801 Horten;21 år;66;49;-17
2019;3801 Horten;22 år;59;56;-3
2019;3801 Horten;23 år;55;55;0
2019;3801 Horten;24 år;59;54;-5
2019;3801 Horten;25 år;68;73;5
2019;3801 Horten;26 år;46;57;11
2019;3801 Horten;27 år;44;52;8
2019;3801 Horten;28 år;46;56;10
2019;3801 Horten;29 år;41;40;-1
2019;3801 Horten;30 år;33;28;-5
2019;3801 Horten;31 år;30;32;2
2019;3801 Horten;32 år;18;36;18
2019;3801 Horten;33 år;22;29;7
2019;3801 Horten;34 år;16;23;7
2019;3801 Horten;35 år;19;19;0
2019;3801 Horten;36 år;14;25;11
2019;3801 Horten;37 år;14;23;9
2019;3801 Horten;38 år;13;18;5
2019;3801 Horten;39 år;10;17;7
2019;3801 Horten;40 år;15;15;0
2019;3801 Horten;41 år;11;9;-2
2019;3801 Horten;42 år;12;17;5
2019;3801 Horten;43 år;10;14;4
2019;3801 Horten;44 år;8;15;7
2019;3801 Horten;45 år;15;13;-2
2019;3801 Horten;46 år;10;10;0
2019;3801 Horten;47 år;12;14;2
2019;3801 Horten;48 år;14;10;-4
2019;3801 Horten;49 år;13;16;3
2019;3801 Horten;50 år;11;10;-1
2019;3801 Horten;51 år;9;10;1
2019;3801 Horten;52 år;10;10;0
2019;3801 Horten;53 år;10;10;0
2019;3801 Horten;54 år;11;14;3
2019;3801 Horten;55 år;8;12;4
2019;3801 Horten;56 år;11;6;-5
2019;3801 Horten;57 år;14;6;-8
2019;3801 Horten;58 år;6;13;7
2019;3801 Horten;59 år;6;2;-4
2019;3801 Horten;60 år;11;11;0
2019;3801 Horten;61 år;6;19;13
2019;3801 Horten;62 år;8;8;0
2019;3801 Horten;63 år;6;11;5
2019;3801 Horten;64 år;5;9;4
2019;3801 Horten;65 år;5;8;3
2019;3801 Horten;66 år;6;7;1
2019;3801 Horten;67 år;5;8;3
2019;3801 Horten;68 år;5;3;-2
2019;3801 Horten;69 år;2;7;5
2019;3801 Horten;70 år;4;4;0
2020;3801 Horten;0 år;19;27;8
2020;3801 Horten;1 år;7;21;14
2020;3801 Horten;2 år;10;22;12
2020;3801 Horten;3 år;14;21;7
2020;3801 Horten;4 år;9;20;11
2020;3801 Horten;5 år;13;15;2
2020;3801 Horten;6 år;11;13;2
2020;3801 Horten;7 år;10;5;-5
2020;3801 Horten;8 år;6;9;3
2020;3801 Horten;9 år;10;10;0
2020;3801 Horten;10 år;7;9;2
2020;3801 Horten;11 år;8;4;-4
2020;3801 Horten;12 år;9;9;0
2020;3801 Horten;13 år;8;10;2
2020;3801 Horten;14 år;10;6;-4
2020;3801 Horten;15 år;8;13;5
2020;3801 Horten;16 år;15;14;-1
2020;3801 Horten;17 år;8;10;2
2020;3801 Horten;18 år;26;25;-1
2020;3801 Horten;19 år;45;62;17
2020;3801 Horten;20 år;60;67;7
2020;3801 Horten;21 år;81;62;-19
2020;3801 Horten;22 år;55;55;0
2020;3801 Horten;23 år;91;80;-11
2020;3801 Horten;24 år;71;57;-14
2020;3801 Horten;25 år;66;61;-5
2020;3801 Horten;26 år;72;39;-33
2020;3801 Horten;27 år;52;54;2
2020;3801 Horten;28 år;58;45;-13
2020;3801 Horten;29 år;34;37;3
2020;3801 Horten;30 år;29;36;7
2020;3801 Horten;31 år;35;37;2
2020;3801 Horten;32 år;22;28;6
2020;3801 Horten;33 år;18;45;27
2020;3801 Horten;34 år;20;21;1
2020;3801 Horten;35 år;19;25;6
2020;3801 Horten;36 år;13;26;13
2020;3801 Horten;37 år;22;19;-3
2020;3801 Horten;38 år;21;11;-10
2020;3801 Horten;39 år;12;20;8
2020;3801 Horten;40 år;17;21;4
2020;3801 Horten;41 år;11;15;4
2020;3801 Horten;42 år;11;18;7
2020;3801 Horten;43 år;7;18;11
2020;3801 Horten;44 år;8;9;1
2020;3801 Horten;45 år;13;11;-2
2020;3801 Horten;46 år;12;1;-11
2020;3801 Horten;47 år;11;13;2
2020;3801 Horten;48 år;10;19;9
2020;3801 Horten;49 år;14;22;8
2020;3801 Horten;50 år;10;17;7
2020;3801 Horten;51 år;7;13;6
2020;3801 Horten;52 år;12;22;10
2020;3801 Horten;53 år;13;13;0
2020;3801 Horten;54 år;9;17;8
2020;3801 Horten;55 år;6;11;5
2020;3801 Horten;56 år;6;5;-1
2020;3801 Horten;57 år;10;12;2
2020;3801 Horten;58 år;10;11;1
2020;3801 Horten;59 år;6;8;2
2020;3801 Horten;60 år;9;12;3
2020;3801 Horten;61 år;12;11;-1
2020;3801 Horten;62 år;6;9;3
2020;3801 Horten;63 år;8;16;8
2020;3801 Horten;64 år;;10;10
2020;3801 Horten;65 år;4;12;8
2020;3801 Horten;66 år;5;9;4
2020;3801 Horten;67 år;3;14;11
2020;3801 Horten;68 år;6;6;0
2020;3801 Horten;69 år;3;5;2
2020;3801 Horten;70 år;5;5;0
2020;3802 Holmestrand;0 år;13;30;17
2020;3802 Holmestrand;1 år;11;15;4
2020;3802 Holmestrand;2 år;13;18;5
2020;3802 Holmestrand;3 år;11;14;3
2020;3802 Holmestrand;4 år;9;11;2
2020;3802 Holmestrand;5 år;8;12;4
2020;3802 Holmestrand;6 år;10;8;-2
2020;3802 Holmestrand;7 år;6;13;7
2020;3802 Holmestrand;8 år;3;9;6
2020;3802 Holmestrand;9 år;9;12;3
2020;3802 Holmestrand;10 år;10;9;-1
2020;3802 Holmestrand;11 år;5;7;2
2020;3802 Holmestrand;12 år;4;6;2
2020;3802 Holmestrand;13 år;5;11;6
2020;3802 Holmestrand;14 år;4;5;1
2020;3802 Holmestrand;15 år;13;13;0
2020;3802 Holmestrand;16 år;14;12;-2
2020;3802 Holmestrand;17 år;6;9;3
2020;3802 Holmestrand;18 år;27;23;-4
2020;3802 Holmestrand;19 år;32;25;-7
2020;3802 Holmestrand;20 år;51;39;-12
2020;3802 Holmestrand;21 år;51;30;-21
2020;3802 Holmestrand;22 år;49;43;-6
2020;3802 Holmestrand;23 år;52;44;-8
2020;3802 Holmestrand;24 år;46;60;14
2020;3802 Holmestrand;25 år;47;72;25
2020;3802 Holmestrand;26 år;46;57;11
2020;3802 Holmestrand;27 år;50;52;2
2020;3802 Holmestrand;28 år;40;53;13
2020;3802 Holmestrand;29 år;33;48;15
2020;3802 Holmestrand;30 år;31;40;9
2020;3802 Holmestrand;31 år;36;43;7
2020;3802 Holmestrand;32 år;21;35;14
2020;3802 Holmestrand;33 år;19;38;19
2020;3802 Holmestrand;34 år;24;26;2
2020;3802 Holmestrand;35 år;12;23;11
2020;3802 Holmestrand;36 år;15;17;2
2020;3802 Holmestrand;37 år;11;17;6
2020;3802 Holmestrand;38 år;20;31;11
2020;3802 Holmestrand;39 år;12;18;6
2020;3802 Holmestrand;40 år;10;25;15
2020;3802 Holmestrand;41 år;15;18;3
2020;3802 Holmestrand;42 år;22;26;4
2020;3802 Holmestrand;43 år;13;13;0
2020;3802 Holmestrand;44 år;13;13;0
2020;3802 Holmestrand;45 år;15;16;1
2020;3802 Holmestrand;46 år;13;19;6
2020;3802 Holmestrand;47 år;8;13;5
2020;3802 Holmestrand;48 år;13;10;-3
2020;3802 Holmestrand;49 år;13;19;6
2020;3802 Holmestrand;50 år;13;16;3
2020;3802 Holmestrand;51 år;11;19;8
2020;3802 Holmestrand;52 år;16;13;-3
2020;3802 Holmestrand;53 år;11;14;3
2020;3802 Holmestrand;54 år;10;12;2
2020;3802 Holmestrand;55 år;11;11;0
2020;3802 Holmestrand;56 år;8;16;8
2020;3802 Holmestrand;57 år;14;12;-2
2020;3802 Holmestrand;58 år;7;10;3
2020;3802 Holmestrand;59 år;7;11;4
2020;3802 Holmestrand;60 år;9;13;4
2020;3802 Holmestrand;61 år;9;8;-1
2020;3802 Holmestrand;62 år;8;9;1
2020;3802 Holmestrand;63 år;10;9;-1
2020;3802 Holmestrand;64 år;8;13;5
2020;3802 Holmestrand;65 år;1;15;14
2020;3802 Holmestrand;66 år;4;13;9
2020;3802 Holmestrand;67 år;6;9;3
2020;3802 Holmestrand;68 år;6;12;6
2020;3802 Holmestrand;69 år;6;5;-1
2020;3802 Holmestrand;70 år;6;3;-3
2020;3803 Tønsberg;0 år;43;65;22
2020;3803 Tønsberg;1 år;37;48;11
2020;3803 Tønsberg;2 år;31;53;22
2020;3803 Tønsberg;3 år;27;32;5
2020;3803 Tønsberg;4 år;19;33;14
2020;3803 Tønsberg;5 år;36;39;3
2020;3803 Tønsberg;6 år;18;27;9
2020;3803 Tønsberg;7 år;15;26;11
2020;3803 Tønsberg;8 år;20;23;3
2020;3803 Tønsberg;9 år;20;26;6
2020;3803 Tønsberg;10 år;19;18;-1
2020;3803 Tønsberg;11 år;11;15;4
2020;3803 Tønsberg;12 år;11;26;15
2020;3803 Tønsberg;13 år;14;19;5
2020;3803 Tønsberg;14 år;13;13;0
2020;3803 Tønsberg;15 år;27;35;8
2020;3803 Tønsberg;16 år;24;32;8
2020;3803 Tønsberg;17 år;19;30;11
2020;3803 Tønsberg;18 år;52;70;18
2020;3803 Tønsberg;19 år;125;86;-39
2020;3803 Tønsberg;20 år;143;120;-23
2020;3803 Tønsberg;21 år;111;128;17
2020;3803 Tønsberg;22 år;132;116;-16
2020;3803 Tønsberg;23 år;144;160;16
2020;3803 Tønsberg;24 år;155;139;-16
2020;3803 Tønsberg;25 år;141;144;3
2020;3803 Tønsberg;26 år;138;165;27
2020;3803 Tønsberg;27 år;137;145;8
2020;3803 Tønsberg;28 år;120;134;14
2020;3803 Tønsberg;29 år;123;107;-16
2020;3803 Tønsberg;30 år;80;115;35
2020;3803 Tønsberg;31 år;78;103;25
2020;3803 Tønsberg;32 år;68;102;34
2020;3803 Tønsberg;33 år;68;86;18
2020;3803 Tønsberg;34 år;57;60;3
2020;3803 Tønsberg;35 år;52;68;16
2020;3803 Tønsberg;36 år;44;63;19
2020;3803 Tønsberg;37 år;30;57;27
2020;3803 Tønsberg;38 år;48;67;19
2020;3803 Tønsberg;39 år;37;49;12
2020;3803 Tønsberg;40 år;38;43;5
2020;3803 Tønsberg;41 år;30;39;9
2020;3803 Tønsberg;42 år;50;49;-1
2020;3803 Tønsberg;43 år;33;39;6
2020;3803 Tønsberg;44 år;26;30;4
2020;3803 Tønsberg;45 år;28;28;0
2020;3803 Tønsberg;46 år;18;27;9
2020;3803 Tønsberg;47 år;25;41;16
2020;3803 Tønsberg;48 år;31;41;10
2020;3803 Tønsberg;49 år;28;33;5
2020;3803 Tønsberg;50 år;29;39;10
2020;3803 Tønsberg;51 år;33;41;8
2020;3803 Tønsberg;52 år;28;39;11
2020;3803 Tønsberg;53 år;22;43;21
2020;3803 Tønsberg;54 år;38;40;2
2020;3803 Tønsberg;55 år;21;23;2
2020;3803 Tønsberg;56 år;14;28;14
2020;3803 Tønsberg;57 år;22;28;6
2020;3803 Tønsberg;58 år;20;30;10
2020;3803 Tønsberg;59 år;19;36;17
2020;3803 Tønsberg;60 år;27;38;11
2020;3803 Tønsberg;61 år;16;19;3
2020;3803 Tønsberg;62 år;26;26;0
2020;3803 Tønsberg;63 år;14;18;4
2020;3803 Tønsberg;64 år;17;23;6
2020;3803 Tønsberg;65 år;17;14;-3
2020;3803 Tønsberg;66 år;9;19;10
2020;3803 Tønsberg;67 år;11;14;3
2020;3803 Tønsberg;68 år;6;16;10
2020;3803 Tønsberg;69 år;9;18;9
2020;3803 Tønsberg;70 år;13;11;-2
2020;3804 Sandefjord;0 år;25;67;42
2020;3804 Sandefjord;1 år;27;47;20
2020;3804 Sandefjord;2 år;33;47;14
2020;3804 Sandefjord;3 år;27;49;22
2020;3804 Sandefjord;4 år;25;41;16
2020;3804 Sandefjord;5 år;19;29;10
2020;3804 Sandefjord;6 år;25;30;5
2020;3804 Sandefjord;7 år;14;44;30
2020;3804 Sandefjord;8 år;23;31;8
2020;3804 Sandefjord;9 år;14;30;16
2020;3804 Sandefjord;10 år;21;32;11
2020;3804 Sandefjord;11 år;9;26;17
2020;3804 Sandefjord;12 år;17;28;11
2020;3804 Sandefjord;13 år;12;21;9
2020;3804 Sandefjord;14 år;10;25;15
2020;3804 Sandefjord;15 år;20;31;11
2020;3804 Sandefjord;16 år;23;37;14
2020;3804 Sandefjord;17 år;19;36;17
2020;3804 Sandefjord;18 år;68;73;5
2020;3804 Sandefjord;19 år;117;81;-36
2020;3804 Sandefjord;20 år;162;102;-60
2020;3804 Sandefjord;21 år;145;113;-32
2020;3804 Sandefjord;22 år;123;120;-3
2020;3804 Sandefjord;23 år;149;126;-23
2020;3804 Sandefjord;24 år;127;116;-11
2020;3804 Sandefjord;25 år;126;114;-12
2020;3804 Sandefjord;26 år;111;129;18
2020;3804 Sandefjord;27 år;115;96;-19
2020;3804 Sandefjord;28 år;76;128;52
2020;3804 Sandefjord;29 år;73;92;19
2020;3804 Sandefjord;30 år;77;92;15
2020;3804 Sandefjord;31 år;83;85;2
2020;3804 Sandefjord;32 år;46;89;43
2020;3804 Sandefjord;33 år;52;81;29
2020;3804 Sandefjord;34 år;44;69;25
2020;3804 Sandefjord;35 år;53;45;-8
2020;3804 Sandefjord;36 år;51;77;26
2020;3804 Sandefjord;37 år;41;42;1
2020;3804 Sandefjord;38 år;33;62;29
2020;3804 Sandefjord;39 år;32;40;8
2020;3804 Sandefjord;40 år;33;47;14
2020;3804 Sandefjord;41 år;27;30;3
2020;3804 Sandefjord;42 år;22;39;17
2020;3804 Sandefjord;43 år;30;40;10
2020;3804 Sandefjord;44 år;18;40;22
2020;3804 Sandefjord;45 år;27;33;6
2020;3804 Sandefjord;46 år;18;25;7
2020;3804 Sandefjord;47 år;25;40;15
2020;3804 Sandefjord;48 år;30;28;-2
2020;3804 Sandefjord;49 år;37;35;-2
2020;3804 Sandefjord;50 år;31;29;-2
2020;3804 Sandefjord;51 år;22;39;17
2020;3804 Sandefjord;52 år;31;22;-9
2020;3804 Sandefjord;53 år;26;28;2
2020;3804 Sandefjord;54 år;25;30;5
2020;3804 Sandefjord;55 år;17;19;2
2020;3804 Sandefjord;56 år;18;19;1
2020;3804 Sandefjord;57 år;10;18;8
2020;3804 Sandefjord;58 år;18;19;1
2020;3804 Sandefjord;59 år;11;16;5
2020;3804 Sandefjord;60 år;17;24;7
2020;3804 Sandefjord;61 år;17;22;5
2020;3804 Sandefjord;62 år;14;25;11
2020;3804 Sandefjord;63 år;10;10;0
2020;3804 Sandefjord;64 år;9;19;10
2020;3804 Sandefjord;65 år;11;16;5
2020;3804 Sandefjord;66 år;8;12;4
2020;3804 Sandefjord;67 år;17;14;-3
2020;3804 Sandefjord;68 år;7;11;4
2020;3804 Sandefjord;69 år;9;14;5
2020;3804 Sandefjord;70 år;7;14;7
2020;3805 Larvik;0 år;17;43;26
2020;3805 Larvik;1 år;13;33;20
2020;3805 Larvik;2 år;25;37;12
2020;3805 Larvik;3 år;19;34;15
2020;3805 Larvik;4 år;14;22;8
2020;3805 Larvik;5 år;18;27;9
2020;3805 Larvik;6 år;21;19;-2
2020;3805 Larvik;7 år;9;16;7
2020;3805 Larvik;8 år;13;17;4
2020;3805 Larvik;9 år;12;17;5
2020;3805 Larvik;10 år;6;21;15
2020;3805 Larvik;11 år;6;15;9
2020;3805 Larvik;12 år;9;10;1
2020;3805 Larvik;13 år;6;8;2
2020;3805 Larvik;14 år;11;17;6
2020;3805 Larvik;15 år;12;16;4
2020;3805 Larvik;16 år;8;14;6
2020;3805 Larvik;17 år;12;12;0
2020;3805 Larvik;18 år;44;35;-9
2020;3805 Larvik;19 år;81;46;-35
2020;3805 Larvik;20 år;100;59;-41
2020;3805 Larvik;21 år;84;62;-22
2020;3805 Larvik;22 år;72;85;13
2020;3805 Larvik;23 år;107;71;-36
2020;3805 Larvik;24 år;88;74;-14
2020;3805 Larvik;25 år;75;69;-6
2020;3805 Larvik;26 år;73;84;11
2020;3805 Larvik;27 år;69;70;1
2020;3805 Larvik;28 år;63;67;4
2020;3805 Larvik;29 år;39;66;27
2020;3805 Larvik;30 år;32;48;16
2020;3805 Larvik;31 år;39;69;30
2020;3805 Larvik;32 år;47;45;-2
2020;3805 Larvik;33 år;38;42;4
2020;3805 Larvik;34 år;36;42;6
2020;3805 Larvik;35 år;23;38;15
2020;3805 Larvik;36 år;25;33;8
2020;3805 Larvik;37 år;19;34;15
2020;3805 Larvik;38 år;19;26;7
2020;3805 Larvik;39 år;12;26;14
2020;3805 Larvik;40 år;16;35;19
2020;3805 Larvik;41 år;18;30;12
2020;3805 Larvik;42 år;16;22;6
2020;3805 Larvik;43 år;10;17;7
2020;3805 Larvik;44 år;18;20;2
2020;3805 Larvik;45 år;5;14;9
2020;3805 Larvik;46 år;14;21;7
2020;3805 Larvik;47 år;13;16;3
2020;3805 Larvik;48 år;11;12;1
2020;3805 Larvik;49 år;13;14;1
2020;3805 Larvik;50 år;15;18;3
2020;3805 Larvik;51 år;14;21;7
2020;3805 Larvik;52 år;14;23;9
2020;3805 Larvik;53 år;11;21;10
2020;3805 Larvik;54 år;24;16;-8
2020;3805 Larvik;55 år;11;9;-2
2020;3805 Larvik;56 år;12;22;10
2020;3805 Larvik;57 år;8;5;-3
2020;3805 Larvik;58 år;8;10;2
2020;3805 Larvik;59 år;6;16;10
2020;3805 Larvik;60 år;11;14;3
2020;3805 Larvik;61 år;10;11;1
2020;3805 Larvik;62 år;7;13;6
2020;3805 Larvik;63 år;5;12;7
2020;3805 Larvik;64 år;5;13;8
2020;3805 Larvik;65 år;11;12;1
2020;3805 Larvik;66 år;10;14;4
2020;3805 Larvik;67 år;6;13;7
2020;3805 Larvik;68 år;6;13;7
2020;3805 Larvik;69 år;6;11;5
2020;3805 Larvik;70 år;3;15;12
2020;3811 Færder;0 år;25;32;7
2020;3811 Færder;1 år;10;23;13
2020;3811 Færder;2 år;13;29;16
2020;3811 Færder;3 år;11;27;16
2020;3811 Færder;4 år;14;16;2
2020;3811 Færder;5 år;15;22;7
2020;3811 Færder;6 år;8;18;10
2020;3811 Færder;7 år;10;11;1
2020;3811 Færder;8 år;6;13;7
2020;3811 Færder;9 år;10;14;4
2020;3811 Færder;10 år;5;11;6
2020;3811 Færder;11 år;6;9;3
2020;3811 Færder;12 år;8;14;6
2020;3811 Færder;13 år;8;13;5
2020;3811 Færder;14 år;7;16;9
2020;3811 Færder;15 år;18;14;-4
2020;3811 Færder;16 år;12;8;-4
2020;3811 Færder;17 år;15;6;-9
2020;3811 Færder;18 år;24;20;-4
2020;3811 Færder;19 år;51;35;-16
2020;3811 Færder;20 år;84;47;-37
2020;3811 Færder;21 år;64;32;-32
2020;3811 Færder;22 år;71;51;-20
2020;3811 Færder;23 år;71;51;-20
2020;3811 Færder;24 år;79;55;-24
2020;3811 Færder;25 år;62;67;5
2020;3811 Færder;26 år;67;54;-13
2020;3811 Færder;27 år;64;45;-19
2020;3811 Færder;28 år;39;47;8
2020;3811 Færder;29 år;49;71;22
2020;3811 Færder;30 år;42;51;9
2020;3811 Færder;31 år;37;53;16
2020;3811 Færder;32 år;35;35;0
2020;3811 Færder;33 år;36;31;-5
2020;3811 Færder;34 år;19;42;23
2020;3811 Færder;35 år;10;34;24
2020;3811 Færder;36 år;16;33;17
2020;3811 Færder;37 år;15;15;0
2020;3811 Færder;38 år;11;24;13
2020;3811 Færder;39 år;12;24;12
2020;3811 Færder;40 år;9;21;12
2020;3811 Færder;41 år;12;21;9
2020;3811 Færder;42 år;14;23;9
2020;3811 Færder;43 år;20;25;5
2020;3811 Færder;44 år;8;14;6
2020;3811 Færder;45 år;9;16;7
2020;3811 Færder;46 år;7;16;9
2020;3811 Færder;47 år;19;17;-2
2020;3811 Færder;48 år;14;17;3
2020;3811 Færder;49 år;11;13;2
2020;3811 Færder;50 år;15;13;-2
2020;3811 Færder;51 år;19;20;1
2020;3811 Færder;52 år;11;18;7
2020;3811 Færder;53 år;14;16;2
2020;3811 Færder;54 år;19;24;5
2020;3811 Færder;55 år;16;16;0
2020;3811 Færder;56 år;10;20;10
2020;3811 Færder;57 år;17;12;-5
2020;3811 Færder;58 år;15;17;2
2020;3811 Færder;59 år;14;23;9
2020;3811 Færder;60 år;16;14;-2
2020;3811 Færder;61 år;6;20;14
2020;3811 Færder;62 år;14;25;11
2020;3811 Færder;63 år;12;15;3
2020;3811 Færder;64 år;11;16;5
2020;3811 Færder;65 år;8;17;9
2020;3811 Færder;66 år;6;13;7
2020;3811 Færder;67 år;10;27;17
2020;3811 Færder;68 år;12;14;2
2020;3811 Færder;69 år;5;9;4
2020;3811 Færder;70 år;5;14;9
2021;3801 Horten;0 år;17;25;8
2021;3801 Horten;1 år;15;21;6
2021;3801 Horten;2 år;9;16;7
2021;3801 Horten;3 år;6;14;8
2021;3801 Horten;4 år;12;12;0
2021;3801 Horten;5 år;18;13;-5
2021;3801 Horten;6 år;7;9;2
2021;3801 Horten;7 år;7;7;0
2021;3801 Horten;8 år;5;6;1
2021;3801 Horten;9 år;3;5;2
2021;3801 Horten;10 år;10;11;1
2021;3801 Horten;11 år;6;3;-3
2021;3801 Horten;12 år;5;13;8
2021;3801 Horten;13 år;3;12;9
2021;3801 Horten;14 år;7;10;3
2021;3801 Horten;15 år;2;8;6
2021;3801 Horten;16 år;8;12;4
2021;3801 Horten;17 år;6;18;12
2021;3801 Horten;18 år;20;28;8
2021;3801 Horten;19 år;67;49;-18
2021;3801 Horten;20 år;63;69;6
2021;3801 Horten;21 år;87;59;-28
2021;3801 Horten;22 år;72;72;0
2021;3801 Horten;23 år;79;54;-25
2021;3801 Horten;24 år;84;60;-24
2021;3801 Horten;25 år;75;72;-3
2021;3801 Horten;26 år;86;57;-29
2021;3801 Horten;27 år;61;47;-14
