Enhet;År;Kommunenummer;Kommune;Bosetting;Antall
Prosent;1996;1853;Evenes;Anmodning om bosetting;.
Prosent;1996;1853;Evenes;Faktisk bosetting;.
Prosent;1996;1853;Evenes;Vedtak om bosetting;.
Prosent;1996;1854;Ballangen (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1996;1854;Ballangen (t.o.m. 2019);Faktisk bosetting;.
Prosent;1996;1854;Ballangen (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1996;1856;Røst;Anmodning om bosetting;.
Prosent;1996;1856;Røst;Faktisk bosetting;.
Prosent;1996;1856;Røst;Vedtak om bosetting;.
Prosent;1996;1857;Værøy;Anmodning om bosetting;.
Prosent;1996;1857;Værøy;Faktisk bosetting;.
Prosent;1996;1857;Værøy;Vedtak om bosetting;.
Prosent;1996;1859;Flakstad;Anmodning om bosetting;.
Prosent;1996;1859;Flakstad;Faktisk bosetting;.
Prosent;1996;1859;Flakstad;Vedtak om bosetting;.
Prosent;1996;1860;Vestvågøy;Anmodning om bosetting;.
Prosent;1996;1860;Vestvågøy;Faktisk bosetting;.
Prosent;1996;1860;Vestvågøy;Vedtak om bosetting;.
Prosent;1996;1865;Vågan;Anmodning om bosetting;.
Prosent;1996;1865;Vågan;Faktisk bosetting;.
Prosent;1996;1865;Vågan;Vedtak om bosetting;.
Prosent;1996;1866;Hadsel;Anmodning om bosetting;.
Prosent;1996;1866;Hadsel;Faktisk bosetting;.
Prosent;1996;1866;Hadsel;Vedtak om bosetting;.
Prosent;1996;1867;Bø (Nordland);Anmodning om bosetting;.
Prosent;1996;1867;Bø (Nordland);Faktisk bosetting;.
Prosent;1996;1867;Bø (Nordland);Vedtak om bosetting;.
Prosent;1996;1868;Øksnes;Anmodning om bosetting;.
Prosent;1996;1868;Øksnes;Faktisk bosetting;.
Prosent;1996;1868;Øksnes;Vedtak om bosetting;.
Prosent;1996;1870;Sortland;Anmodning om bosetting;.
Prosent;1996;1870;Sortland;Faktisk bosetting;.
Prosent;1996;1870;Sortland;Vedtak om bosetting;.
Prosent;1996;1871;Andøy;Anmodning om bosetting;.
Prosent;1996;1871;Andøy;Faktisk bosetting;.
Prosent;1996;1871;Andøy;Vedtak om bosetting;.
Prosent;1996;1874;Moskenes;Anmodning om bosetting;.
Prosent;1996;1874;Moskenes;Faktisk bosetting;.
Prosent;1996;1874;Moskenes;Vedtak om bosetting;.
Prosent;1996;1901;;Anmodning om bosetting;100
Prosent;1996;1901;;Faktisk bosetting;.
Prosent;1996;1901;;Vedtak om bosetting;100
Prosent;1996;1902;;Anmodning om bosetting;100
Prosent;1996;1902;;Faktisk bosetting;.
Prosent;1996;1902;;Vedtak om bosetting;100
Prosent;1996;1903;;Anmodning om bosetting;.
Prosent;1996;1903;;Faktisk bosetting;.
Prosent;1996;1903;;Vedtak om bosetting;.
Prosent;1996;1911;;Anmodning om bosetting;100
Prosent;1996;1911;;Faktisk bosetting;.
Prosent;1996;1911;;Vedtak om bosetting;66.7
Prosent;1996;1913;Skånland (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1996;1913;Skånland (t.o.m. 2019);Faktisk bosetting;.
Prosent;1996;1913;Skånland (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1996;1915;;Anmodning om bosetting;.
Prosent;1996;1915;;Faktisk bosetting;.
Prosent;1996;1915;;Vedtak om bosetting;.
Prosent;1996;1917;;Anmodning om bosetting;.
Prosent;1996;1917;;Faktisk bosetting;.
Prosent;1996;1917;;Vedtak om bosetting;.
Prosent;1996;1919;;Anmodning om bosetting;.
Prosent;1996;1919;;Faktisk bosetting;.
Prosent;1996;1919;;Vedtak om bosetting;.
Prosent;1996;1920;;Anmodning om bosetting;.
Prosent;1996;1920;;Faktisk bosetting;.
Prosent;1996;1920;;Vedtak om bosetting;.
Prosent;1996;1922;;Anmodning om bosetting;.
Prosent;1996;1922;;Faktisk bosetting;.
Prosent;1996;1922;;Vedtak om bosetting;.
Prosent;1996;1923;;Anmodning om bosetting;100
Prosent;1996;1923;;Faktisk bosetting;.
Prosent;1996;1923;;Vedtak om bosetting;100
Prosent;1996;1924;;Anmodning om bosetting;.
Prosent;1996;1924;;Faktisk bosetting;.
Prosent;1996;1924;;Vedtak om bosetting;.
Prosent;1996;1925;;Anmodning om bosetting;100
Prosent;1996;1925;;Faktisk bosetting;.
Prosent;1996;1925;;Vedtak om bosetting;100
Prosent;1996;1926;;Anmodning om bosetting;.
Prosent;1996;1926;;Faktisk bosetting;.
Prosent;1996;1926;;Vedtak om bosetting;.
Prosent;1996;1927;Tranøy (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1996;1927;Tranøy (t.o.m. 2019);Faktisk bosetting;.
Prosent;1996;1927;Tranøy (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1996;1928;Torsken (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1996;1928;Torsken (t.o.m. 2019);Faktisk bosetting;.
Prosent;1996;1928;Torsken (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1996;1929;Berg (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1996;1929;Berg (t.o.m. 2019);Faktisk bosetting;.
Prosent;1996;1929;Berg (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1996;1931;Lenvik (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1996;1931;Lenvik (t.o.m. 2019);Faktisk bosetting;.
Prosent;1996;1931;Lenvik (t.o.m. 2019);Vedtak om bosetting;100
Prosent;1996;1933;;Anmodning om bosetting;.
Prosent;1996;1933;;Faktisk bosetting;.
Prosent;1996;1933;;Vedtak om bosetting;.
Prosent;1996;1936;;Anmodning om bosetting;.
Prosent;1996;1936;;Faktisk bosetting;.
Prosent;1996;1936;;Vedtak om bosetting;.
Prosent;1996;1938;;Anmodning om bosetting;.
Prosent;1996;1938;;Faktisk bosetting;.
Prosent;1996;1938;;Vedtak om bosetting;.
Prosent;1996;1939;;Anmodning om bosetting;.
Prosent;1996;1939;;Faktisk bosetting;.
Prosent;1996;1939;;Vedtak om bosetting;.
Prosent;1996;1940;;Anmodning om bosetting;.
Prosent;1996;1940;;Faktisk bosetting;.
Prosent;1996;1940;;Vedtak om bosetting;.
Prosent;1996;1941;;Anmodning om bosetting;.
Prosent;1996;1941;;Faktisk bosetting;.
Prosent;1996;1941;;Vedtak om bosetting;.
Prosent;1996;1942;;Anmodning om bosetting;.
Prosent;1996;1942;;Faktisk bosetting;.
Prosent;1996;1942;;Vedtak om bosetting;.
Prosent;1996;1943;;Anmodning om bosetting;.
Prosent;1996;1943;;Faktisk bosetting;.
Prosent;1996;1943;;Vedtak om bosetting;.
Prosent;1996;2001;;Anmodning om bosetting;.
Prosent;1996;2001;;Faktisk bosetting;.
Prosent;1996;2001;;Vedtak om bosetting;.
Prosent;1996;2002;;Anmodning om bosetting;.
Prosent;1996;2002;;Faktisk bosetting;.
Prosent;1996;2002;;Vedtak om bosetting;.
Prosent;1996;2003;;Anmodning om bosetting;100
Prosent;1996;2003;;Faktisk bosetting;.
Prosent;1996;2003;;Vedtak om bosetting;100
Prosent;1996;2004;Hammerfest (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1996;2004;Hammerfest (t.o.m. 2019);Faktisk bosetting;.
Prosent;1996;2004;Hammerfest (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1996;2011;;Anmodning om bosetting;.
Prosent;1996;2011;;Faktisk bosetting;.
Prosent;1996;2011;;Vedtak om bosetting;.
Prosent;1996;2012;;Anmodning om bosetting;100
Prosent;1996;2012;;Faktisk bosetting;.
Prosent;1996;2012;;Vedtak om bosetting;100
Prosent;1996;2014;;Anmodning om bosetting;.
Prosent;1996;2014;;Faktisk bosetting;.
Prosent;1996;2014;;Vedtak om bosetting;.
Prosent;1996;2015;;Anmodning om bosetting;.
Prosent;1996;2015;;Faktisk bosetting;.
Prosent;1996;2015;;Vedtak om bosetting;.
Prosent;1996;2017;Kvalsund (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1996;2017;Kvalsund (t.o.m. 2019);Faktisk bosetting;.
Prosent;1996;2017;Kvalsund (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1996;2018;;Anmodning om bosetting;.
Prosent;1996;2018;;Faktisk bosetting;.
Prosent;1996;2018;;Vedtak om bosetting;.
Prosent;1996;2019;;Anmodning om bosetting;.
Prosent;1996;2019;;Faktisk bosetting;.
Prosent;1996;2019;;Vedtak om bosetting;.
Prosent;1996;2020;;Anmodning om bosetting;.
Prosent;1996;2020;;Faktisk bosetting;.
Prosent;1996;2020;;Vedtak om bosetting;.
Prosent;1996;2021;;Anmodning om bosetting;.
Prosent;1996;2021;;Faktisk bosetting;.
Prosent;1996;2021;;Vedtak om bosetting;.
Prosent;1996;2022;;Anmodning om bosetting;.
Prosent;1996;2022;;Faktisk bosetting;.
Prosent;1996;2022;;Vedtak om bosetting;.
Prosent;1996;2023;;Anmodning om bosetting;.
Prosent;1996;2023;;Faktisk bosetting;.
Prosent;1996;2023;;Vedtak om bosetting;.
Prosent;1996;2024;;Anmodning om bosetting;.
Prosent;1996;2024;;Faktisk bosetting;.
Prosent;1996;2024;;Vedtak om bosetting;.
Prosent;1996;2025;;Anmodning om bosetting;.
Prosent;1996;2025;;Faktisk bosetting;.
Prosent;1996;2025;;Vedtak om bosetting;.
Prosent;1996;2027;;Anmodning om bosetting;.
Prosent;1996;2027;;Faktisk bosetting;.
Prosent;1996;2027;;Vedtak om bosetting;.
Prosent;1996;2028;;Anmodning om bosetting;.
Prosent;1996;2028;;Faktisk bosetting;.
Prosent;1996;2028;;Vedtak om bosetting;.
Prosent;1996;2030;;Anmodning om bosetting;.
Prosent;1996;2030;;Faktisk bosetting;.
Prosent;1996;2030;;Vedtak om bosetting;.
Prosent;1997;101;;Anmodning om bosetting;100
Prosent;1997;101;;Faktisk bosetting;.
Prosent;1997;101;;Vedtak om bosetting;0
Prosent;1997;102;;Anmodning om bosetting;.
Prosent;1997;102;;Faktisk bosetting;.
Prosent;1997;102;;Vedtak om bosetting;.
Prosent;1997;103;;Anmodning om bosetting;.
Prosent;1997;103;;Faktisk bosetting;.
Prosent;1997;103;;Vedtak om bosetting;.
Prosent;1997;104;Moss (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;104;Moss (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;104;Moss (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;105;;Anmodning om bosetting;100
Prosent;1997;105;;Faktisk bosetting;.
Prosent;1997;105;;Vedtak om bosetting;60
Prosent;1997;106;;Anmodning om bosetting;100
Prosent;1997;106;;Faktisk bosetting;.
Prosent;1997;106;;Vedtak om bosetting;100
Prosent;1997;111;;Anmodning om bosetting;.
Prosent;1997;111;;Faktisk bosetting;.
Prosent;1997;111;;Vedtak om bosetting;.
Prosent;1997;118;;Anmodning om bosetting;.
Prosent;1997;118;;Faktisk bosetting;.
Prosent;1997;118;;Vedtak om bosetting;.
Prosent;1997;119;;Anmodning om bosetting;.
Prosent;1997;119;;Faktisk bosetting;.
Prosent;1997;119;;Vedtak om bosetting;.
Prosent;1997;121;Rømskog (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1997;121;Rømskog (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;121;Rømskog (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;122;Trøgstad (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1997;122;Trøgstad (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;122;Trøgstad (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;123;Spydeberg (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1997;123;Spydeberg (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;123;Spydeberg (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;124;Askim (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;124;Askim (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;124;Askim (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;125;Eidsberg (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1997;125;Eidsberg (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;125;Eidsberg (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;127;;Anmodning om bosetting;.
Prosent;1997;127;;Faktisk bosetting;.
Prosent;1997;127;;Vedtak om bosetting;.
Prosent;1997;128;;Anmodning om bosetting;100
Prosent;1997;128;;Faktisk bosetting;.
Prosent;1997;128;;Vedtak om bosetting;60
Prosent;1997;135;;Anmodning om bosetting;.
Prosent;1997;135;;Faktisk bosetting;.
Prosent;1997;135;;Vedtak om bosetting;.
Prosent;1997;136;Rygge (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1997;136;Rygge (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;136;Rygge (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;137;;Anmodning om bosetting;.
Prosent;1997;137;;Faktisk bosetting;.
Prosent;1997;137;;Vedtak om bosetting;.
Prosent;1997;138;Hobøl (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1997;138;Hobøl (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;138;Hobøl (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;211;;Anmodning om bosetting;.
Prosent;1997;211;;Faktisk bosetting;.
Prosent;1997;211;;Vedtak om bosetting;.
Prosent;1997;213;Ski (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;213;Ski (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;213;Ski (t.o.m. 2019);Vedtak om bosetting;60
Prosent;1997;214;;Anmodning om bosetting;100
Prosent;1997;214;;Faktisk bosetting;.
Prosent;1997;214;;Vedtak om bosetting;25
Prosent;1997;215;;Anmodning om bosetting;100
Prosent;1997;215;;Faktisk bosetting;.
Prosent;1997;215;;Vedtak om bosetting;100
Prosent;1997;216;;Anmodning om bosetting;100
Prosent;1997;216;;Faktisk bosetting;.
Prosent;1997;216;;Vedtak om bosetting;.
Prosent;1997;217;Oppegård (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;217;Oppegård (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;217;Oppegård (t.o.m. 2019);Vedtak om bosetting;100
Prosent;1997;219;;Anmodning om bosetting;100
Prosent;1997;219;;Faktisk bosetting;.
Prosent;1997;219;;Vedtak om bosetting;100
Prosent;1997;220;Asker (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;220;Asker (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;220;Asker (t.o.m. 2019);Vedtak om bosetting;60
Prosent;1997;221;Aurskog-Høland (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;221;Aurskog-Høland (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;221;Aurskog-Høland (t.o.m. 2019);Vedtak om bosetting;100
Prosent;1997;226;Sørum (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;226;Sørum (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;226;Sørum (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;227;Fet (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1997;227;Fet (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;227;Fet (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;228;;Anmodning om bosetting;.
Prosent;1997;228;;Faktisk bosetting;.
Prosent;1997;228;;Vedtak om bosetting;.
Prosent;1997;229;;Anmodning om bosetting;100
Prosent;1997;229;;Faktisk bosetting;.
Prosent;1997;229;;Vedtak om bosetting;.
Prosent;1997;230;;Anmodning om bosetting;100
Prosent;1997;230;;Faktisk bosetting;.
Prosent;1997;230;;Vedtak om bosetting;100
Prosent;1997;231;Skedsmo (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;231;Skedsmo (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;231;Skedsmo (t.o.m. 2019);Vedtak om bosetting;100
Prosent;1997;233;;Anmodning om bosetting;100
Prosent;1997;233;;Faktisk bosetting;.
Prosent;1997;233;;Vedtak om bosetting;.
Prosent;1997;234;;Anmodning om bosetting;100
Prosent;1997;234;;Faktisk bosetting;.
Prosent;1997;234;;Vedtak om bosetting;0
Prosent;1997;235;;Anmodning om bosetting;100
Prosent;1997;235;;Faktisk bosetting;.
Prosent;1997;235;;Vedtak om bosetting;40
Prosent;1997;236;;Anmodning om bosetting;100
Prosent;1997;236;;Faktisk bosetting;.
Prosent;1997;236;;Vedtak om bosetting;.
Prosent;1997;237;;Anmodning om bosetting;100
Prosent;1997;237;;Faktisk bosetting;.
Prosent;1997;237;;Vedtak om bosetting;0
Prosent;1997;238;;Anmodning om bosetting;100
Prosent;1997;238;;Faktisk bosetting;.
Prosent;1997;238;;Vedtak om bosetting;.
Prosent;1997;239;;Anmodning om bosetting;.
Prosent;1997;239;;Faktisk bosetting;.
Prosent;1997;239;;Vedtak om bosetting;.
Prosent;1997;301;Oslo;Anmodning om bosetting;100
Prosent;1997;301;Oslo;Faktisk bosetting;.
Prosent;1997;301;Oslo;Vedtak om bosetting;100
Prosent;1997;402;;Anmodning om bosetting;100
Prosent;1997;402;;Faktisk bosetting;.
Prosent;1997;402;;Vedtak om bosetting;100
Prosent;1997;403;;Anmodning om bosetting;100
Prosent;1997;403;;Faktisk bosetting;.
Prosent;1997;403;;Vedtak om bosetting;.
Prosent;1997;412;;Anmodning om bosetting;.
Prosent;1997;412;;Faktisk bosetting;.
Prosent;1997;412;;Vedtak om bosetting;.
Prosent;1997;415;;Anmodning om bosetting;.
Prosent;1997;415;;Faktisk bosetting;.
Prosent;1997;415;;Vedtak om bosetting;.
Prosent;1997;417;;Anmodning om bosetting;.
Prosent;1997;417;;Faktisk bosetting;.
Prosent;1997;417;;Vedtak om bosetting;.
Prosent;1997;418;;Anmodning om bosetting;.
Prosent;1997;418;;Faktisk bosetting;.
Prosent;1997;418;;Vedtak om bosetting;.
Prosent;1997;419;;Anmodning om bosetting;.
Prosent;1997;419;;Faktisk bosetting;.
Prosent;1997;419;;Vedtak om bosetting;.
Prosent;1997;420;;Anmodning om bosetting;.
Prosent;1997;420;;Faktisk bosetting;.
Prosent;1997;420;;Vedtak om bosetting;.
Prosent;1997;423;;Anmodning om bosetting;100
Prosent;1997;423;;Faktisk bosetting;.
Prosent;1997;423;;Vedtak om bosetting;100
Prosent;1997;425;;Anmodning om bosetting;100
Prosent;1997;425;;Faktisk bosetting;.
Prosent;1997;425;;Vedtak om bosetting;100
Prosent;1997;426;;Anmodning om bosetting;.
Prosent;1997;426;;Faktisk bosetting;.
Prosent;1997;426;;Vedtak om bosetting;.
Prosent;1997;427;;Anmodning om bosetting;.
Prosent;1997;427;;Faktisk bosetting;.
Prosent;1997;427;;Vedtak om bosetting;.
Prosent;1997;428;;Anmodning om bosetting;.
Prosent;1997;428;;Faktisk bosetting;.
Prosent;1997;428;;Vedtak om bosetting;.
Prosent;1997;429;;Anmodning om bosetting;100
Prosent;1997;429;;Faktisk bosetting;.
Prosent;1997;429;;Vedtak om bosetting;100
Prosent;1997;430;;Anmodning om bosetting;.
Prosent;1997;430;;Faktisk bosetting;.
Prosent;1997;430;;Vedtak om bosetting;.
Prosent;1997;432;;Anmodning om bosetting;.
Prosent;1997;432;;Faktisk bosetting;.
Prosent;1997;432;;Vedtak om bosetting;.
Prosent;1997;434;;Anmodning om bosetting;.
Prosent;1997;434;;Faktisk bosetting;.
Prosent;1997;434;;Vedtak om bosetting;.
Prosent;1997;436;;Anmodning om bosetting;.
Prosent;1997;436;;Faktisk bosetting;.
Prosent;1997;436;;Vedtak om bosetting;.
Prosent;1997;437;;Anmodning om bosetting;100
Prosent;1997;437;;Faktisk bosetting;.
Prosent;1997;437;;Vedtak om bosetting;100
Prosent;1997;438;;Anmodning om bosetting;.
Prosent;1997;438;;Faktisk bosetting;.
Prosent;1997;438;;Vedtak om bosetting;.
Prosent;1997;439;;Anmodning om bosetting;.
Prosent;1997;439;;Faktisk bosetting;.
Prosent;1997;439;;Vedtak om bosetting;.
Prosent;1997;441;;Anmodning om bosetting;.
Prosent;1997;441;;Faktisk bosetting;.
Prosent;1997;441;;Vedtak om bosetting;.
Prosent;1997;501;;Anmodning om bosetting;100
Prosent;1997;501;;Faktisk bosetting;.
Prosent;1997;501;;Vedtak om bosetting;100
Prosent;1997;502;;Anmodning om bosetting;100
Prosent;1997;502;;Faktisk bosetting;.
Prosent;1997;502;;Vedtak om bosetting;100
Prosent;1997;511;;Anmodning om bosetting;.
Prosent;1997;511;;Faktisk bosetting;.
Prosent;1997;511;;Vedtak om bosetting;.
Prosent;1997;512;;Anmodning om bosetting;.
Prosent;1997;512;;Faktisk bosetting;.
Prosent;1997;512;;Vedtak om bosetting;.
Prosent;1997;513;;Anmodning om bosetting;.
Prosent;1997;513;;Faktisk bosetting;.
Prosent;1997;513;;Vedtak om bosetting;.
Prosent;1997;514;;Anmodning om bosetting;.
Prosent;1997;514;;Faktisk bosetting;.
Prosent;1997;514;;Vedtak om bosetting;.
Prosent;1997;515;;Anmodning om bosetting;.
Prosent;1997;515;;Faktisk bosetting;.
Prosent;1997;515;;Vedtak om bosetting;.
Prosent;1997;516;;Anmodning om bosetting;100
Prosent;1997;516;;Faktisk bosetting;.
Prosent;1997;516;;Vedtak om bosetting;100
Prosent;1997;517;;Anmodning om bosetting;.
Prosent;1997;517;;Faktisk bosetting;.
Prosent;1997;517;;Vedtak om bosetting;.
Prosent;1997;519;;Anmodning om bosetting;.
Prosent;1997;519;;Faktisk bosetting;.
Prosent;1997;519;;Vedtak om bosetting;Inf
Prosent;1997;520;;Anmodning om bosetting;.
Prosent;1997;520;;Faktisk bosetting;.
Prosent;1997;520;;Vedtak om bosetting;.
Prosent;1997;521;;Anmodning om bosetting;.
Prosent;1997;521;;Faktisk bosetting;.
Prosent;1997;521;;Vedtak om bosetting;.
Prosent;1997;522;;Anmodning om bosetting;.
Prosent;1997;522;;Faktisk bosetting;.
Prosent;1997;522;;Vedtak om bosetting;.
Prosent;1997;528;;Anmodning om bosetting;100
Prosent;1997;528;;Faktisk bosetting;.
Prosent;1997;528;;Vedtak om bosetting;0
Prosent;1997;529;;Anmodning om bosetting;.
Prosent;1997;529;;Faktisk bosetting;.
Prosent;1997;529;;Vedtak om bosetting;.
Prosent;1997;532;;Anmodning om bosetting;.
Prosent;1997;532;;Faktisk bosetting;.
Prosent;1997;532;;Vedtak om bosetting;.
Prosent;1997;533;;Anmodning om bosetting;.
Prosent;1997;533;;Faktisk bosetting;.
Prosent;1997;533;;Vedtak om bosetting;.
Prosent;1997;534;;Anmodning om bosetting;100
Prosent;1997;534;;Faktisk bosetting;.
Prosent;1997;534;;Vedtak om bosetting;50
Prosent;1997;536;;Anmodning om bosetting;.
Prosent;1997;536;;Faktisk bosetting;.
Prosent;1997;536;;Vedtak om bosetting;.
Prosent;1997;538;;Anmodning om bosetting;.
Prosent;1997;538;;Faktisk bosetting;.
Prosent;1997;538;;Vedtak om bosetting;.
Prosent;1997;540;;Anmodning om bosetting;.
Prosent;1997;540;;Faktisk bosetting;.
Prosent;1997;540;;Vedtak om bosetting;.
Prosent;1997;541;;Anmodning om bosetting;.
Prosent;1997;541;;Faktisk bosetting;.
Prosent;1997;541;;Vedtak om bosetting;.
Prosent;1997;542;;Anmodning om bosetting;100
Prosent;1997;542;;Faktisk bosetting;.
Prosent;1997;542;;Vedtak om bosetting;100
Prosent;1997;543;;Anmodning om bosetting;.
Prosent;1997;543;;Faktisk bosetting;.
Prosent;1997;543;;Vedtak om bosetting;.
Prosent;1997;544;;Anmodning om bosetting;.
Prosent;1997;544;;Faktisk bosetting;.
Prosent;1997;544;;Vedtak om bosetting;.
Prosent;1997;545;;Anmodning om bosetting;.
Prosent;1997;545;;Faktisk bosetting;.
Prosent;1997;545;;Vedtak om bosetting;.
Prosent;1997;602;Drammen (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;602;Drammen (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;602;Drammen (t.o.m. 2019);Vedtak om bosetting;100
Prosent;1997;604;;Anmodning om bosetting;100
Prosent;1997;604;;Faktisk bosetting;.
Prosent;1997;604;;Vedtak om bosetting;100
Prosent;1997;605;;Anmodning om bosetting;100
Prosent;1997;605;;Faktisk bosetting;.
Prosent;1997;605;;Vedtak om bosetting;100
Prosent;1997;612;;Anmodning om bosetting;.
Prosent;1997;612;;Faktisk bosetting;.
Prosent;1997;612;;Vedtak om bosetting;.
Prosent;1997;615;;Anmodning om bosetting;.
Prosent;1997;615;;Faktisk bosetting;.
Prosent;1997;615;;Vedtak om bosetting;.
Prosent;1997;616;;Anmodning om bosetting;.
Prosent;1997;616;;Faktisk bosetting;.
Prosent;1997;616;;Vedtak om bosetting;.
Prosent;1997;617;;Anmodning om bosetting;100
Prosent;1997;617;;Faktisk bosetting;.
Prosent;1997;617;;Vedtak om bosetting;100
Prosent;1997;618;;Anmodning om bosetting;.
Prosent;1997;618;;Faktisk bosetting;.
Prosent;1997;618;;Vedtak om bosetting;.
Prosent;1997;619;;Anmodning om bosetting;.
Prosent;1997;619;;Faktisk bosetting;.
Prosent;1997;619;;Vedtak om bosetting;.
Prosent;1997;620;;Anmodning om bosetting;.
Prosent;1997;620;;Faktisk bosetting;.
Prosent;1997;620;;Vedtak om bosetting;.
Prosent;1997;621;;Anmodning om bosetting;.
Prosent;1997;621;;Faktisk bosetting;.
Prosent;1997;621;;Vedtak om bosetting;.
Prosent;1997;622;;Anmodning om bosetting;.
Prosent;1997;622;;Faktisk bosetting;.
Prosent;1997;622;;Vedtak om bosetting;.
Prosent;1997;623;;Anmodning om bosetting;.
Prosent;1997;623;;Faktisk bosetting;.
Prosent;1997;623;;Vedtak om bosetting;.
Prosent;1997;624;;Anmodning om bosetting;100
Prosent;1997;624;;Faktisk bosetting;.
Prosent;1997;624;;Vedtak om bosetting;100
Prosent;1997;625;Nedre Eiker (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1997;625;Nedre Eiker (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;625;Nedre Eiker (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;626;;Anmodning om bosetting;100
Prosent;1997;626;;Faktisk bosetting;.
Prosent;1997;626;;Vedtak om bosetting;100
Prosent;1997;627;Røyken (t.o.m. 2019);Anmodning om bosetting;100
Prosent;1997;627;Røyken (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;627;Røyken (t.o.m. 2019);Vedtak om bosetting;100
Prosent;1997;628;Hurum (t.o.m. 2019);Anmodning om bosetting;.
Prosent;1997;628;Hurum (t.o.m. 2019);Faktisk bosetting;.
Prosent;1997;628;Hurum (t.o.m. 2019);Vedtak om bosetting;.
Prosent;1997;631;;Anmodning om bosetting;.
Prosent;1997;631;;Faktisk bosetting;.
Prosent;1997;631;;Vedtak om bosetting;.
Prosent;1997;632;;Anmodning om bosetting;.
Prosent;1997;632;;Faktisk bosetting;.
Prosent;1997;632;;Vedtak om bosetting;.
Prosent;1997;633;;Anmodning om bosetting;.
Prosent;1997;633;;Faktisk bosetting;.
Prosent;1997;633;;Vedtak om bosetting;.
Prosent;1997;701;;Anmodning om bosetting;100
Prosent;1997;701;;Faktisk bosetting;.
Prosent;1997;701;;Vedtak om bosetting;200
Prosent;1997;702;Holmestrand (t.o.m. 2017);Anmodning om bosetting;100
Prosent;1997;702;Holmestrand (t.o.m. 2017);Faktisk bosetting;.
Prosent;1997;702;Holmestrand (t.o.m. 2017);Vedtak om bosetting;100
Prosent;1997;704;Tønsberg (t.o.m. 2019);Anmodning om bosetting;.
